BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;EINGELBRIEF;UNGUELTIGBRIEF;EINGELURNEN
4023;Bergdietikon;2018-11-25;1870.0;941.0;19.0;0.0;922.0;490.0;432.0;1009.0;9.0;7.0
4024;Birmenstorf (AG);2018-11-25;1940.0;907.0;23.0;0.0;884.0;411.0;473.0;924.0;14.0;21.0
4026;Ennetbaden;2018-11-25;2195.0;1317.0;30.0;0.0;1287.0;894.0;393.0;1321.0;12.0;47.0
4027;Fislisbach;2018-11-25;3416.0;1431.0;23.0;0.0;1408.0;768.0;640.0;1440.0;17.0;48.0
4028;Freienwil;2018-11-25;720.0;399.0;11.0;0.0;388.0;224.0;164.0;375.0;2.0;46.0
4029;Gebenstorf;2018-11-25;3274.0;1474.0;46.0;0.0;1428.0;775.0;653.0;1495.0;19.0;31.0
4030;Killwangen;2018-11-25;1189.0;491.0;13.0;0.0;478.0;273.0;205.0;498.0;1.0;11.0
4031;Künten;2018-11-25;1186.0;530.0;11.0;0.0;519.0;244.0;275.0;527.0;4.0;17.0
4032;Mägenwil;2018-11-25;1297.0;521.0;7.0;0.0;514.0;232.0;282.0;533.0;16.0;23.0
4033;Mellingen;2018-11-25;3032.0;1185.0;29.0;0.0;1156.0;593.0;563.0;1237.0;11.0;41.0
4034;Neuenhof;2018-11-25;3748.0;1309.0;26.0;0.0;1283.0;685.0;598.0;1346.0;20.0;45.0
4035;Niederrohrdorf;2018-11-25;2690.0;1290.0;32.0;0.0;1258.0;712.0;546.0;1282.0;13.0;59.0
4037;Oberrohrdorf;2018-11-25;2818.0;1552.0;42.0;1.0;1509.0;836.0;673.0;1568.0;15.0;40.0
4038;Obersiggenthal;2018-11-25;4825.0;2367.0;50.0;3.0;2314.0;1357.0;957.0;2323.0;15.0;111.0
4039;Remetschwil;2018-11-25;1416.0;709.0;13.0;0.0;696.0;376.0;320.0;710.0;13.0;35.0
4040;Spreitenbach;2018-11-25;4657.0;1379.0;24.0;2.0;1353.0;691.0;662.0;1418.0;2.0;30.0
4041;Stetten (AG);2018-11-25;1359.0;494.0;20.0;0.0;474.0;241.0;233.0;534.0;15.0;10.0
4042;Turgi;2018-11-25;1522.0;627.0;24.0;0.0;603.0;360.0;243.0;649.0;18.0;17.0
4044;Untersiggenthal;2018-11-25;4249.0;2039.0;54.0;2.0;1983.0;1074.0;909.0;2039.0;19.0;74.0
4045;Wettingen;2018-11-25;12589.0;6011.0;135.0;2.0;5874.0;3582.0;2292.0;6080.0;71.0;160.0
4046;Wohlenschwil;2018-11-25;1025.0;485.0;9.0;0.0;476.0;240.0;236.0;473.0;1.0;24.0
4047;Würenlingen;2018-11-25;2816.0;1264.0;27.0;0.0;1237.0;572.0;665.0;1230.0;10.0;69.0
4048;Würenlos;2018-11-25;4212.0;2000.0;2.0;53.0;1945.0;1077.0;868.0;2125.0;27.0;72.0
4049;Ehrendingen;2018-11-25;3203.0;1477.0;51.0;0.0;1426.0;764.0;662.0;1488.0;22.0;59.0
4061;Arni (AG);2018-11-25;1272.0;636.0;14.0;0.0;622.0;358.0;264.0;647.0;4.0;36.0
4062;Berikon;2018-11-25;3140.0;1413.0;37.0;2.0;1374.0;719.0;655.0;1495.0;27.0;26.0
4063;Bremgarten (AG);2018-11-25;5118.0;2255.0;73.0;0.0;2182.0;1187.0;995.0;2319.0;47.0;59.0
4064;Büttikon;2018-11-25;656.0;313.0;8.0;0.0;305.0;127.0;178.0;312.0;4.0;13.0
4065;Dottikon;2018-11-25;2007.0;802.0;14.0;0.0;788.0;353.0;435.0;822.0;28.0;43.0
4066;Eggenwil;2018-11-25;694.0;375.0;9.0;0.0;366.0;186.0;180.0;390.0;12.0;16.0
4067;Fischbach-Göslikon;2018-11-25;1081.0;445.0;8.0;0.0;437.0;205.0;232.0;472.0;12.0;4.0
4068;Hägglingen;2018-11-25;1693.0;749.0;16.0;0.0;733.0;333.0;400.0;760.0;14.0;43.0
4071;Jonen;2018-11-25;1408.0;656.0;10.0;0.0;646.0;339.0;307.0;694.0;2.0;6.0
4072;Niederwil (AG);2018-11-25;1898.0;822.0;11.0;0.0;811.0;370.0;441.0;824.0;14.0;33.0
4073;Oberlunkhofen;2018-11-25;1433.0;749.0;17.0;0.0;732.0;398.0;334.0;782.0;12.0;11.0
4074;Oberwil-Lieli;2018-11-25;1720.0;965.0;29.0;0.0;936.0;538.0;398.0;998.0;6.0;36.0
4075;Rudolfstetten-Friedlisberg;2018-11-25;2630.0;1118.0;27.0;3.0;1088.0;566.0;522.0;1143.0;9.0;30.0
4076;Sarmenstorf;2018-11-25;1962.0;852.0;13.0;0.0;839.0;337.0;502.0;847.0;8.0;43.0
4077;Tägerig;2018-11-25;960.0;410.0;5.0;0.0;405.0;178.0;227.0;410.0;1.0;12.0
4078;Uezwil;2018-11-25;355.0;163.0;7.0;0.0;156.0;67.0;89.0;165.0;1.0;4.0
4079;Unterlunkhofen;2018-11-25;1026.0;508.0;11.0;0.0;497.0;223.0;274.0;508.0;10.0;23.0
4080;Villmergen;2018-11-25;4086.0;1617.0;27.0;0.0;1590.0;632.0;958.0;1641.0;11.0;48.0
4081;Widen;2018-11-25;2549.0;1260.0;31.0;0.0;1229.0;684.0;545.0;1324.0;17.0;34.0
4082;Wohlen (AG);2018-11-25;8365.0;3971.0;69.0;0.0;3902.0;1825.0;2077.0;3875.0;59.0;306.0
4083;Zufikon;2018-11-25;2941.0;1433.0;42.0;0.0;1391.0;730.0;661.0;1458.0;12.0;36.0
4084;Islisberg;2018-11-25;432.0;234.0;3.0;0.0;231.0;127.0;104.0;243.0;6.0;3.0
4091;Auenstein;2018-11-25;1169.0;559.0;12.0;0.0;547.0;271.0;276.0;581.0;17.0;14.0
4092;Birr;2018-11-25;1925.0;727.0;14.0;0.0;713.0;351.0;362.0;766.0;22.0;13.0
4093;Birrhard;2018-11-25;531.0;237.0;2.0;0.0;235.0;105.0;130.0;234.0;5.0;10.0
4094;Bözen;2018-11-25;544.0;231.0;0.0;0.0;231.0;104.0;127.0;235.0;5.0;13.0
4095;Brugg;2018-11-25;6777.0;3519.0;96.0;1.0;3422.0;1994.0;1428.0;3517.0;39.0;160.0
4096;Effingen;2018-11-25;410.0;194.0;2.0;0.0;192.0;71.0;121.0;186.0;3.0;19.0
4097;Elfingen;2018-11-25;227.0;105.0;4.0;0.0;101.0;55.0;46.0;106.0;2.0;4.0
4099;Habsburg;2018-11-25;336.0;194.0;2.0;0.0;192.0;101.0;91.0;199.0;2.0;4.0
4100;Hausen (AG);2018-11-25;2281.0;1047.0;25.0;0.0;1022.0;515.0;507.0;1084.0;15.0;11.0
4104;Lupfig;2018-11-25;2102.0;980.0;19.0;1.0;960.0;451.0;509.0;998.0;10.0;18.0
4105;Mandach;2018-11-25;241.0;110.0;4.0;0.0;106.0;36.0;70.0;102.0;0.0;15.0
4106;Mönthal;2018-11-25;298.0;149.0;4.0;0.0;145.0;64.0;81.0;149.0;2.0;3.0
4107;Mülligen;2018-11-25;740.0;320.0;8.0;1.0;311.0;163.0;148.0;322.0;4.0;7.0
4110;Remigen;2018-11-25;764.0;415.0;13.0;0.0;402.0;177.0;225.0;418.0;3.0;5.0
4111;Riniken;2018-11-25;982.0;519.0;19.0;0.0;500.0;239.0;261.0;529.0;9.0;14.0
4112;Rüfenach;2018-11-25;636.0;334.0;8.0;0.0;326.0;160.0;166.0;344.0;4.0;8.0
4114;Schinznach-Bad;2018-11-25;779.0;363.0;8.0;0.0;355.0;178.0;177.0;371.0;6.0;2.0
4117;Thalheim (AG);2018-11-25;634.0;335.0;6.0;0.0;329.0;123.0;206.0;332.0;3.0;14.0
4120;Veltheim (AG);2018-11-25;1000.0;489.0;10.0;2.0;477.0;208.0;269.0;485.0;9.0;22.0
4121;Villigen;2018-11-25;1266.0;629.0;11.0;0.0;618.0;314.0;304.0;619.0;13.0;41.0
4122;Villnachern;2018-11-25;1102.0;549.0;17.0;0.0;532.0;266.0;266.0;590.0;11.0;6.0
4123;Windisch;2018-11-25;4449.0;2060.0;50.0;0.0;2010.0;1180.0;830.0;2092.0;22.0;43.0
4124;Bözberg;2018-11-25;1187.0;591.0;9.0;0.0;582.0;234.0;348.0;598.0;4.0;11.0
4125;Schinznach;2018-11-25;1576.0;801.0;19.0;0.0;782.0;392.0;390.0;788.0;8.0;44.0
4131;Beinwil am See;2018-11-25;2308.0;1103.0;23.0;0.0;1080.0;525.0;555.0;1135.0;11.0;30.0
4132;Birrwil;2018-11-25;873.0;460.0;15.0;0.0;445.0;201.0;244.0;466.0;5.0;14.0
4133;Burg (AG);2018-11-25;562.0;228.0;7.0;0.0;221.0;91.0;130.0;208.0;0.0;23.0
4134;Dürrenäsch;2018-11-25;886.0;411.0;8.0;0.0;403.0;130.0;273.0;416.0;6.0;9.0
4135;Gontenschwil;2018-11-25;1476.0;616.0;16.0;0.0;600.0;194.0;406.0;572.0;6.0;62.0
4136;Holziken;2018-11-25;996.0;398.0;13.0;2.0;383.0;152.0;231.0;396.0;1.0;20.0
4137;Leimbach (AG);2018-11-25;324.0;168.0;2.0;0.0;166.0;57.0;109.0;167.0;2.0;5.0
4138;Leutwil;2018-11-25;587.0;323.0;5.0;0.0;318.0;113.0;205.0;275.0;5.0;54.0
4139;Menziken;2018-11-25;3160.0;1208.0;28.0;0.0;1180.0;491.0;689.0;1225.0;6.0;25.0
4140;Oberkulm;2018-11-25;1707.0;807.0;17.0;0.0;790.0;287.0;503.0;799.0;5.0;28.0
4141;Reinach (AG);2018-11-25;4327.0;1575.0;25.0;9.0;1541.0;631.0;910.0;1586.0;15.0;55.0
4142;Schlossrued;2018-11-25;633.0;274.0;13.0;0.0;261.0;75.0;186.0;249.0;1.0;37.0
4143;Schmiedrued;2018-11-25;878.0;391.0;13.0;0.0;378.0;125.0;253.0;379.0;2.0;28.0
4144;Schöftland;2018-11-25;3064.0;1282.0;28.0;0.0;1254.0;560.0;694.0;1344.0;15.0;11.0
4145;Teufenthal (AG);2018-11-25;1057.0;445.0;10.0;0.0;435.0;181.0;254.0;428.0;4.0;29.0
4146;Unterkulm;2018-11-25;1811.0;787.0;17.0;3.0;767.0;333.0;434.0;798.0;17.0;25.0
4147;Zetzwil;2018-11-25;944.0;471.0;8.0;0.0;463.0;158.0;305.0;452.0;1.0;26.0
4161;Eiken;2018-11-25;1480.0;587.0;12.0;0.0;575.0;259.0;316.0;579.0;2.0;20.0
4163;Frick;2018-11-25;3356.0;1467.0;40.0;0.0;1427.0;727.0;700.0;1494.0;21.0;38.0
4164;Gansingen;2018-11-25;766.0;416.0;10.0;0.0;406.0;183.0;223.0;407.0;3.0;23.0
4165;Gipf-Oberfrick;2018-11-25;2489.0;1177.0;39.0;0.0;1138.0;584.0;554.0;1147.0;16.0;82.0
4166;Herznach;2018-11-25;1058.0;542.0;12.0;3.0;527.0;214.0;313.0;530.0;6.0;20.0
4167;Hornussen;2018-11-25;629.0;257.0;3.0;0.0;254.0;121.0;133.0;250.0;2.0;18.0
4169;Kaisten;2018-11-25;1807.0;799.0;10.0;0.0;789.0;349.0;440.0;822.0;9.0;38.0
4170;Laufenburg;2018-11-25;1966.0;961.0;26.0;0.0;935.0;497.0;438.0;959.0;6.0;22.0
4172;Münchwilen (AG);2018-11-25;555.0;257.0;9.0;0.0;248.0;98.0;150.0;244.0;1.0;19.0
4173;Oberhof;2018-11-25;409.0;198.0;4.0;0.0;194.0;87.0;107.0;187.0;0.0;18.0
4175;Oeschgen;2018-11-25;693.0;319.0;3.0;0.0;316.0;133.0;183.0;309.0;2.0;22.0
4176;Schwaderloch;2018-11-25;426.0;174.0;5.0;0.0;169.0;54.0;115.0;174.0;4.0;7.0
4177;Sisseln;2018-11-25;988.0;336.0;5.0;0.0;331.0;131.0;200.0;348.0;4.0;8.0
4179;Ueken;2018-11-25;605.0;269.0;3.0;0.0;266.0;110.0;156.0;270.0;2.0;10.0
4181;Wittnau;2018-11-25;954.0;458.0;15.0;0.0;443.0;181.0;262.0;458.0;4.0;17.0
4182;Wölflinswil;2018-11-25;755.0;376.0;8.0;0.0;368.0;137.0;231.0;371.0;4.0;9.0
4183;Zeihen;2018-11-25;800.0;387.0;5.0;1.0;381.0;174.0;207.0;389.0;8.0;17.0
4184;Mettauertal;2018-11-25;1461.0;745.0;29.0;2.0;714.0;288.0;426.0;753.0;10.0;19.0
4191;Ammerswil;2018-11-25;474.0;203.0;3.0;0.0;200.0;82.0;118.0;211.0;5.0;4.0
4192;Boniswil;2018-11-25;1009.0;490.0;12.0;0.0;478.0;213.0;265.0;512.0;8.0;3.0
4193;Brunegg;2018-11-25;533.0;206.0;7.0;0.0;199.0;83.0;116.0;215.0;7.0;5.0
4194;Dintikon;2018-11-25;1321.0;598.0;20.0;1.0;577.0;227.0;350.0;614.0;6.0;7.0
4195;Egliswil;2018-11-25;1039.0;519.0;14.0;0.0;505.0;221.0;284.0;520.0;0.0;23.0
4196;Fahrwangen;2018-11-25;1327.0;489.0;8.0;0.0;481.0;214.0;267.0;509.0;8.0;14.0
4197;Hallwil;2018-11-25;602.0;236.0;8.0;0.0;228.0;96.0;132.0;231.0;3.0;13.0
4198;Hendschiken;2018-11-25;834.0;306.0;11.0;0.0;295.0;103.0;192.0;316.0;1.0;3.0
4199;Holderbank (AG);2018-11-25;738.0;269.0;5.0;0.0;264.0;88.0;176.0;278.0;4.0;3.0
4200;Hunzenschwil;2018-11-25;2334.0;788.0;23.0;0.0;765.0;309.0;456.0;801.0;4.0;34.0
4201;Lenzburg;2018-11-25;6385.0;2977.0;74.0;0.0;2903.0;1768.0;1135.0;3048.0;39.0;129.0
4202;Meisterschwanden;2018-11-25;2089.0;973.0;21.0;0.0;952.0;476.0;476.0;1006.0;9.0;19.0
4203;Möriken-Wildegg;2018-11-25;2813.0;1375.0;30.0;0.0;1345.0;695.0;650.0;1397.0;6.0;23.0
4204;Niederlenz;2018-11-25;2671.0;1102.0;24.0;0.0;1078.0;565.0;513.0;1117.0;22.0;36.0
4205;Othmarsingen;2018-11-25;1729.0;674.0;15.0;0.0;659.0;328.0;331.0;688.0;7.0;28.0
4206;Rupperswil;2018-11-25;3435.0;1413.0;35.0;0.0;1378.0;614.0;764.0;1456.0;24.0;29.0
4207;Schafisheim;2018-11-25;1974.0;963.0;29.0;0.0;934.0;459.0;475.0;993.0;22.0;24.0
4208;Seengen;2018-11-25;2816.0;1412.0;26.0;1.0;1385.0;676.0;709.0;1415.0;14.0;58.0
4209;Seon;2018-11-25;3202.0;1789.0;56.0;19.0;1714.0;701.0;1013.0;1877.0;55.0;54.0
4210;Staufen;2018-11-25;2236.0;1168.0;29.0;0.0;1139.0;617.0;522.0;1179.0;6.0;19.0
4221;Abtwil;2018-11-25;652.0;284.0;4.0;0.0;280.0;109.0;171.0;290.0;3.0;13.0
4222;Aristau;2018-11-25;1018.0;429.0;16.0;0.0;413.0;210.0;203.0;438.0;9.0;17.0
4223;Auw;2018-11-25;1285.0;488.0;13.0;0.0;475.0;211.0;264.0;513.0;11.0;8.0
4224;Beinwil (Freiamt);2018-11-25;814.0;385.0;5.0;1.0;379.0;159.0;220.0;390.0;4.0;10.0
4226;Besenbüren;2018-11-25;428.0;217.0;4.0;0.0;213.0;90.0;123.0;222.0;5.0;12.0
4227;Bettwil;2018-11-25;451.0;239.0;6.0;0.0;233.0;91.0;142.0;212.0;1.0;35.0
4228;Boswil;2018-11-25;1853.0;756.0;20.0;0.0;736.0;312.0;424.0;751.0;1.0;17.0
4229;Bünzen;2018-11-25;733.0;365.0;10.0;0.0;355.0;138.0;217.0;383.0;7.0;13.0
4230;Buttwil;2018-11-25;866.0;393.0;13.0;0.0;380.0;155.0;225.0;376.0;4.0;37.0
4231;Dietwil;2018-11-25;877.0;372.0;6.0;0.0;366.0;168.0;198.0;389.0;6.0;7.0
4232;Geltwil;2018-11-25;149.0;70.0;0.0;0.0;70.0;34.0;36.0;70.0;1.0;2.0
4233;Kallern;2018-11-25;260.0;139.0;3.0;0.0;136.0;53.0;83.0;123.0;0.0;17.0
4234;Merenschwand;2018-11-25;2285.0;1040.0;26.0;0.0;1014.0;485.0;529.0;1056.0;8.0;34.0
4235;Mühlau;2018-11-25;779.0;321.0;11.0;0.0;310.0;130.0;180.0;335.0;5.0;4.0
4236;Muri (AG);2018-11-25;4964.0;2102.0;40.0;0.0;2062.0;1031.0;1031.0;2139.0;18.0;49.0
4237;Oberrüti;2018-11-25;1033.0;451.0;15.0;0.0;436.0;197.0;239.0;480.0;10.0;10.0
4238;Rottenschwil;2018-11-25;619.0;266.0;7.0;0.0;259.0;125.0;134.0;274.0;2.0;10.0
4239;Sins;2018-11-25;2728.0;1193.0;31.0;0.0;1162.0;551.0;611.0;1231.0;13.0;35.0
4240;Waltenschwil;2018-11-25;2044.0;871.0;18.0;0.0;853.0;386.0;467.0;860.0;10.0;44.0
4251;Hellikon;2018-11-25;608.0;276.0;8.0;0.0;268.0;88.0;180.0;298.0;7.0;3.0
4252;Kaiseraugst;2018-11-25;3244.0;1246.0;41.0;0.0;1205.0;697.0;508.0;1320.0;20.0;35.0
4253;Magden;2018-11-25;2674.0;1319.0;30.0;0.0;1289.0;725.0;564.0;1363.0;18.0;39.0
4254;Möhlin;2018-11-25;6681.0;2802.0;102.0;0.0;2700.0;1396.0;1304.0;2920.0;68.0;82.0
4255;Mumpf;2018-11-25;849.0;330.0;7.0;0.0;323.0;151.0;172.0;348.0;4.0;3.0
4256;Obermumpf;2018-11-25;770.0;284.0;4.0;1.0;279.0;119.0;160.0;292.0;2.0;3.0
4257;Olsberg;2018-11-25;266.0;149.0;4.0;0.0;145.0;93.0;52.0;156.0;3.0;6.0
4258;Rheinfelden;2018-11-25;7667.0;3300.0;90.0;1.0;3209.0;1939.0;1270.0;3419.0;50.0;115.0
4259;Schupfart;2018-11-25;577.0;243.0;6.0;0.0;237.0;78.0;159.0;251.0;2.0;3.0
4260;Stein (AG);2018-11-25;1588.0;594.0;17.0;0.0;577.0;287.0;290.0;586.0;10.0;32.0
4261;Wallbach;2018-11-25;1374.0;563.0;12.0;0.0;551.0;271.0;280.0;573.0;8.0;21.0
4262;Wegenstetten;2018-11-25;775.0;330.0;12.0;0.0;318.0;140.0;178.0;337.0;4.0;9.0
4263;Zeiningen;2018-11-25;1592.0;668.0;18.0;2.0;648.0;329.0;319.0;686.0;13.0;16.0
4264;Zuzgen;2018-11-25;631.0;298.0;15.0;0.0;283.0;109.0;174.0;304.0;8.0;15.0
4271;Aarburg;2018-11-25;3867.0;1452.0;45.0;0.0;1407.0;716.0;691.0;1448.0;18.0;59.0
4272;Attelwil;2018-11-25;231.0;127.0;4.0;0.0;123.0;30.0;93.0;94.0;2.0;40.0
4273;Bottenwil;2018-11-25;599.0;272.0;9.0;0.0;263.0;96.0;167.0;259.0;3.0;21.0
4274;Brittnau;2018-11-25;2869.0;1279.0;37.0;0.0;1242.0;526.0;716.0;1263.0;13.0;69.0
4275;Kirchleerau;2018-11-25;616.0;284.0;1.0;0.0;283.0;92.0;191.0;270.0;0.0;21.0
4276;Kölliken;2018-11-25;2846.0;1204.0;40.0;0.0;1164.0;519.0;645.0;1178.0;20.0;80.0
4277;Moosleerau;2018-11-25;648.0;291.0;6.0;0.0;285.0;90.0;195.0;295.0;4.0;15.0
4279;Murgenthal;2018-11-25;1997.0;783.0;22.0;2.0;759.0;296.0;463.0;729.0;13.0;92.0
4280;Oftringen;2018-11-25;7241.0;2585.0;58.0;0.0;2527.0;1171.0;1356.0;2571.0;13.0;137.0
4281;Reitnau;2018-11-25;855.0;417.0;16.0;0.0;401.0;132.0;269.0;418.0;0.0;20.0
4282;Rothrist;2018-11-25;5697.0;2007.0;33.0;0.0;1974.0;907.0;1067.0;2018.0;39.0;118.0
4283;Safenwil;2018-11-25;2458.0;952.0;34.0;0.0;918.0;377.0;541.0;914.0;8.0;85.0
4284;Staffelbach;2018-11-25;892.0;358.0;4.0;1.0;353.0;132.0;221.0;363.0;8.0;8.0
4285;Strengelbach;2018-11-25;2964.0;1224.0;37.0;1.0;1186.0;582.0;604.0;1209.0;22.0;102.0
4286;Uerkheim;2018-11-25;1023.0;417.0;12.0;0.0;405.0;134.0;271.0;432.0;5.0;14.0
4287;Vordemwald;2018-11-25;1463.0;635.0;21.0;0.0;614.0;285.0;329.0;629.0;16.0;45.0
4288;Wiliberg;2018-11-25;139.0;88.0;1.0;0.0;87.0;24.0;63.0;85.0;0.0;7.0
4289;Zofingen;2018-11-25;7901.0;3911.0;102.0;0.0;3809.0;2069.0;1740.0;4000.0;55.0;151.0
4301;Baldingen;2018-11-25;197.0;94.0;1.0;0.0;93.0;37.0;56.0;92.0;1.0;9.0
4302;Böbikon;2018-11-25;139.0;72.0;0.0;0.0;72.0;27.0;45.0;52.0;0.0;21.0
4303;Böttstein;2018-11-25;2020.0;892.0;9.0;1.0;882.0;378.0;504.0;917.0;22.0;23.0
4304;Döttingen;2018-11-25;1977.0;875.0;17.0;0.0;858.0;415.0;443.0;872.0;10.0;28.0
4305;Endingen;2018-11-25;1631.0;829.0;19.0;0.0;810.0;426.0;384.0;831.0;10.0;38.0
4306;Fisibach;2018-11-25;264.0;133.0;2.0;0.0;131.0;62.0;69.0;134.0;4.0;11.0
4307;Full-Reuenthal;2018-11-25;577.0;299.0;7.0;0.0;292.0;108.0;184.0;270.0;0.0;35.0
4308;Kaiserstuhl;2018-11-25;237.0;143.0;6.0;0.0;137.0;74.0;63.0;128.0;1.0;22.0
4309;Klingnau;2018-11-25;2072.0;943.0;21.0;6.0;916.0;458.0;458.0;954.0;18.0;40.0
4310;Koblenz;2018-11-25;810.0;345.0;6.0;2.0;337.0;164.0;173.0;337.0;2.0;20.0
4311;Leibstadt;2018-11-25;740.0;339.0;4.0;0.0;335.0;109.0;226.0;326.0;2.0;20.0
4312;Lengnau (AG);2018-11-25;1864.0;897.0;17.0;0.0;880.0;431.0;449.0;882.0;8.0;49.0
4313;Leuggern;2018-11-25;1450.0;691.0;5.0;0.0;686.0;271.0;415.0;692.0;2.0;27.0
4314;Mellikon;2018-11-25;149.0;82.0;6.0;0.0;76.0;41.0;35.0;59.0;0.0;24.0
4315;Rekingen (AG);2018-11-25;535.0;233.0;7.0;0.0;226.0;100.0;126.0;232.0;1.0;11.0
4316;Rietheim;2018-11-25;388.0;168.0;9.0;0.0;159.0;85.0;74.0;161.0;1.0;9.0
4317;Rümikon;2018-11-25;176.0;80.0;1.0;0.0;79.0;39.0;40.0;76.0;0.0;5.0
4318;Schneisingen;2018-11-25;1089.0;547.0;15.0;0.0;532.0;244.0;288.0;547.0;6.0;39.0
4319;Siglistorf;2018-11-25;393.0;217.0;5.0;0.0;212.0;94.0;118.0;212.0;0.0;8.0
4320;Tegerfelden;2018-11-25;785.0;332.0;3.0;0.0;329.0;136.0;193.0;324.0;1.0;16.0
4322;Wislikofen;2018-11-25;242.0;147.0;1.0;0.0;146.0;75.0;71.0;151.0;0.0;3.0
4323;Bad Zurzach;2018-11-25;2298.0;1032.0;18.0;0.0;1014.0;541.0;473.0;996.0;18.0;89.0
