BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4008;Küttigen;2021-11-28;4403.0;3149.0;85.0;...;3064.0;988.0;2076.0;3247.0;58.0;...;34.0
4009;Muhen;2021-11-28;2783.0;1826.0;28.0;...;1798.0;524.0;1274.0;1880.0;36.0;...;45.0
4010;Oberentfelden;2021-11-28;4761.0;2974.0;60.0;...;2914.0;976.0;1938.0;3030.0;50.0;...;70.0
4012;Suhr;2021-11-28;5731.0;3575.0;100.0;1.0;3474.0;1132.0;2342.0;3776.0;135.0;...;53.0
4013;Unterentfelden;2021-11-28;2589.0;1843.0;40.0;2.0;1801.0;621.0;1180.0;1922.0;42.0;...;33.0
4021;Baden;2021-11-28;12131.0;8173.0;194.0;2.0;7977.0;2751.0;5226.0;8126.0;121.0;...;336.0
4022;Bellikon;2021-11-28;1164.0;846.0;27.0;...;819.0;270.0;549.0;854.0;12.0;...;28.0
4023;Bergdietikon;2021-11-28;1884.0;1256.0;23.0;2.0;1231.0;333.0;898.0;1300.0;19.0;...;12.0
4024;Birmenstorf (AG);2021-11-28;1924.0;1301.0;20.0;1.0;1280.0;413.0;867.0;1319.0;13.0;...;29.0
4026;Ennetbaden;2021-11-28;2239.0;1686.0;43.0;1.0;1642.0;516.0;1126.0;1701.0;27.0;...;31.0
4027;Fislisbach;2021-11-28;3442.0;2149.0;42.0;...;2107.0;711.0;1396.0;2254.0;72.0;...;40.0
4028;Freienwil;2021-11-28;755.0;555.0;20.0;...;535.0;174.0;361.0;532.0;5.0;...;39.0
4029;Gebenstorf;2021-11-28;3324.0;2103.0;58.0;...;2045.0;682.0;1363.0;2141.0;43.0;...;62.0
4030;Killwangen;2021-11-28;1193.0;755.0;27.0;3.0;725.0;252.0;473.0;768.0;6.0;...;17.0
4031;Künten;2021-11-28;1256.0;830.0;25.0;...;805.0;288.0;517.0;865.0;33.0;...;15.0
4032;Mägenwil;2021-11-28;1250.0;813.0;28.0;...;785.0;264.0;521.0;804.0;12.0;...;37.0
4033;Mellingen;2021-11-28;3194.0;1952.0;51.0;...;1901.0;664.0;1237.0;2024.0;48.0;...;56.0
4034;Neuenhof;2021-11-28;3670.0;1946.0;46.0;...;1900.0;682.0;1218.0;2032.0;62.0;...;35.0
4035;Niederrohrdorf;2021-11-28;2887.0;1984.0;52.0;1.0;1931.0;643.0;1288.0;2027.0;48.0;...;65.0
4037;Oberrohrdorf;2021-11-28;2787.0;1942.0;40.0;...;1902.0;607.0;1295.0;1939.0;37.0;...;58.0
4038;Obersiggenthal;2021-11-28;4939.0;3214.0;74.0;...;3140.0;1043.0;2097.0;3203.0;21.0;...;131.0
4039;Remetschwil;2021-11-28;1444.0;1039.0;21.0;...;1018.0;355.0;663.0;990.0;4.0;...;67.0
4040;Spreitenbach;2021-11-28;4689.0;2370.0;64.0;...;2306.0;790.0;1516.0;2398.0;11.0;...;63.0
4041;Stetten (AG);2021-11-28;1430.0;911.0;21.0;...;890.0;289.0;601.0;938.0;42.0;...;44.0
4042;Turgi;2021-11-28;1507.0;877.0;27.0;1.0;849.0;302.0;547.0;896.0;25.0;...;32.0
4044;Untersiggenthal;2021-11-28;4245.0;2885.0;65.0;2.0;2818.0;956.0;1862.0;2910.0;52.0;...;98.0
4045;Wettingen;2021-11-28;12554.0;8224.0;196.0;2.0;8026.0;2728.0;5298.0;8678.0;139.0;...;188.0
4046;Wohlenschwil;2021-11-28;1088.0;710.0;18.0;...;692.0;234.0;458.0;731.0;14.0;...;22.0
4047;Würenlingen;2021-11-28;2945.0;1910.0;45.0;2.0;1863.0;581.0;1282.0;1895.0;22.0;...;70.0
4048;Würenlos;2021-11-28;4179.0;2907.0;87.0;3.0;2817.0;891.0;1926.0;2911.0;59.0;...;121.0
4049;Ehrendingen;2021-11-28;3199.0;2126.0;53.0;...;2073.0;688.0;1385.0;2145.0;46.0;...;84.0
4061;Arni (AG);2021-11-28;1294.0;941.0;29.0;...;912.0;303.0;609.0;923.0;9.0;...;60.0
4062;Berikon;2021-11-28;3202.0;2147.0;75.0;...;2072.0;688.0;1384.0;2205.0;51.0;...;46.0
4063;Bremgarten (AG);2021-11-28;5524.0;3546.0;90.0;3.0;3453.0;1254.0;2199.0;3602.0;84.0;...;142.0
4064;Büttikon;2021-11-28;723.0;478.0;10.0;...;468.0;164.0;304.0;489.0;11.0;...;13.0
4065;Dottikon;2021-11-28;2034.0;1201.0;24.0;...;1177.0;371.0;806.0;1238.0;41.0;...;35.0
4066;Eggenwil;2021-11-28;683.0;467.0;7.0;...;460.0;151.0;309.0;469.0;10.0;...;15.0
4067;Fischbach-Göslikon;2021-11-28;1073.0;728.0;20.0;...;708.0;244.0;464.0;757.0;12.0;...;11.0
4068;Hägglingen;2021-11-28;1707.0;1184.0;21.0;...;1163.0;326.0;837.0;1169.0;17.0;...;51.0
4071;Jonen;2021-11-28;1477.0;900.0;30.0;...;870.0;308.0;562.0;918.0;15.0;...;19.0
4072;Niederwil (AG);2021-11-28;1904.0;1249.0;33.0;...;1216.0;398.0;818.0;1265.0;35.0;...;59.0
4073;Oberlunkhofen;2021-11-28;1477.0;1035.0;20.0;...;1015.0;369.0;646.0;1040.0;6.0;...;41.0
4074;Oberwil-Lieli;2021-11-28;1802.0;1294.0;30.0;...;1264.0;405.0;859.0;1336.0;22.0;...;23.0
4075;Rudolfstetten-Friedlisberg;2021-11-28;2663.0;1646.0;36.0;8.0;1602.0;561.0;1041.0;1680.0;39.0;...;55.0
4076;Sarmenstorf;2021-11-28;2032.0;1416.0;47.0;...;1369.0;385.0;984.0;1420.0;24.0;...;50.0
4077;Tägerig;2021-11-28;939.0;650.0;9.0;...;641.0;214.0;427.0;635.0;5.0;...;33.0
4078;Uezwil;2021-11-28;354.0;252.0;8.0;1.0;243.0;87.0;156.0;246.0;4.0;...;11.0
4079;Unterlunkhofen;2021-11-28;1096.0;785.0;11.0;...;774.0;238.0;536.0;780.0;13.0;...;31.0
4080;Villmergen;2021-11-28;4152.0;2576.0;73.0;...;2503.0;840.0;1663.0;2621.0;66.0;...;105.0
4081;Widen;2021-11-28;2603.0;1851.0;34.0;...;1817.0;591.0;1226.0;1870.0;39.0;...;85.0
4082;Wohlen (AG);2021-11-28;8393.0;4958.0;133.0;...;4825.0;1612.0;3213.0;4963.0;122.0;...;319.0
4083;Zufikon;2021-11-28;3019.0;2099.0;44.0;...;2055.0;681.0;1374.0;2125.0;26.0;...;61.0
4084;Islisberg;2021-11-28;452.0;328.0;11.0;...;317.0;107.0;210.0;342.0;6.0;...;...
4091;Auenstein;2021-11-28;1214.0;860.0;23.0;...;837.0;263.0;574.0;866.0;15.0;...;33.0
4092;Birr;2021-11-28;1974.0;1112.0;23.0;1.0;1088.0;383.0;705.0;1203.0;46.0;...;15.0
4093;Birrhard;2021-11-28;539.0;334.0;9.0;...;325.0;84.0;241.0;355.0;9.0;...;8.0
4094;Bözen;2021-11-28;571.0;380.0;9.0;1.0;370.0;108.0;262.0;382.0;4.0;...;17.0
4095;Brugg;2021-11-28;7703.0;5059.0;120.0;3.0;4936.0;1780.0;3156.0;5064.0;62.0;...;232.0
4096;Effingen;2021-11-28;415.0;288.0;15.0;...;273.0;103.0;170.0;274.0;3.0;...;20.0
4097;Elfingen;2021-11-28;219.0;156.0;5.0;...;151.0;65.0;86.0;161.0;1.0;...;3.0
4099;Habsburg;2021-11-28;332.0;263.0;6.0;...;257.0;80.0;177.0;272.0;...;...;...
4100;Hausen (AG);2021-11-28;2299.0;1551.0;42.0;...;1509.0;500.0;1009.0;1604.0;26.0;...;19.0
4104;Lupfig;2021-11-28;2150.0;1464.0;37.0;...;1427.0;487.0;940.0;1506.0;29.0;...;24.0
4105;Mandach;2021-11-28;236.0;174.0;4.0;...;170.0;45.0;125.0;163.0;...;...;15.0
4106;Mönthal;2021-11-28;289.0;186.0;2.0;...;184.0;70.0;114.0;193.0;2.0;...;1.0
4107;Mülligen;2021-11-28;697.0;459.0;11.0;...;448.0;146.0;302.0;463.0;8.0;...;19.0
4110;Remigen;2021-11-28;880.0;596.0;10.0;...;586.0;200.0;386.0;618.0;10.0;...;3.0
4111;Riniken;2021-11-28;969.0;648.0;12.0;...;636.0;205.0;431.0;667.0;11.0;...;15.0
4112;Rüfenach;2021-11-28;633.0;453.0;10.0;...;443.0;137.0;306.0;460.0;6.0;...;14.0
4117;Thalheim (AG);2021-11-28;652.0;471.0;13.0;1.0;457.0;129.0;328.0;477.0;6.0;...;14.0
4120;Veltheim (AG);2021-11-28;1016.0;680.0;12.0;1.0;667.0;207.0;460.0;702.0;20.0;...;23.0
4121;Villigen;2021-11-28;1325.0;909.0;23.0;...;886.0;341.0;545.0;909.0;6.0;...;21.0
4122;Villnachern;2021-11-28;1118.0;765.0;15.0;...;750.0;268.0;482.0;822.0;23.0;...;12.0
4123;Windisch;2021-11-28;4565.0;2952.0;77.0;...;2875.0;932.0;1943.0;3031.0;58.0;...;52.0
4124;Bözberg;2021-11-28;1215.0;779.0;22.0;...;757.0;273.0;484.0;797.0;14.0;...;16.0
4125;Schinznach;2021-11-28;1655.0;1164.0;40.0;1.0;1123.0;407.0;716.0;1145.0;19.0;...;53.0
4131;Beinwil am See;2021-11-28;2383.0;1696.0;48.0;...;1648.0;555.0;1093.0;1687.0;30.0;...;78.0
4132;Birrwil;2021-11-28;904.0;646.0;19.0;...;627.0;211.0;416.0;643.0;15.0;...;26.0
4133;Burg (AG);2021-11-28;548.0;327.0;10.0;...;317.0;111.0;206.0;324.0;3.0;...;18.0
4134;Dürrenäsch;2021-11-28;925.0;648.0;16.0;...;632.0;196.0;436.0;665.0;6.0;...;15.0
4135;Gontenschwil;2021-11-28;1477.0;971.0;25.0;...;946.0;278.0;668.0;1015.0;42.0;...;27.0
4136;Holziken;2021-11-28;1103.0;676.0;17.0;...;659.0;177.0;482.0;706.0;24.0;...;19.0
4137;Leimbach (AG);2021-11-28;362.0;244.0;4.0;...;240.0;88.0;152.0;231.0;8.0;...;23.0
4138;Leutwil;2021-11-28;574.0;409.0;8.0;...;401.0;120.0;281.0;401.0;6.0;...;20.0
4139;Menziken;2021-11-28;3382.0;1977.0;43.0;...;1934.0;673.0;1261.0;2003.0;19.0;...;50.0
4140;Oberkulm;2021-11-28;1741.0;1150.0;22.0;...;1128.0;356.0;772.0;1168.0;29.0;...;44.0
4141;Reinach (AG);2021-11-28;4460.0;2471.0;53.0;30.0;2388.0;769.0;1619.0;2610.0;95.0;...;81.0
4142;Schlossrued;2021-11-28;634.0;428.0;12.0;...;416.0;137.0;279.0;432.0;6.0;...;14.0
4143;Schmiedrued;2021-11-28;867.0;560.0;12.0;...;548.0;175.0;373.0;568.0;5.0;...;21.0
4144;Schöftland;2021-11-28;3108.0;2139.0;83.0;...;2056.0;691.0;1365.0;2204.0;35.0;...;41.0
4145;Teufenthal (AG);2021-11-28;1065.0;640.0;15.0;...;625.0;201.0;424.0;652.0;15.0;...;26.0
4146;Unterkulm;2021-11-28;1962.0;1217.0;20.0;10.0;1187.0;410.0;777.0;1236.0;26.0;...;48.0
4147;Zetzwil;2021-11-28;964.0;693.0;18.0;...;675.0;220.0;455.0;713.0;19.0;...;13.0
4161;Eiken;2021-11-28;1444.0;857.0;20.0;...;837.0;266.0;571.0;848.0;9.0;...;42.0
4163;Frick;2021-11-28;3464.0;2189.0;62.0;...;2127.0;691.0;1436.0;2215.0;37.0;...;63.0
4164;Gansingen;2021-11-28;772.0;563.0;8.0;...;555.0;146.0;409.0;557.0;4.0;...;21.0
4165;Gipf-Oberfrick;2021-11-28;2648.0;1869.0;63.0;...;1806.0;540.0;1266.0;1880.0;43.0;...;67.0
4166;Herznach;2021-11-28;1053.0;745.0;24.0;...;721.0;221.0;500.0;739.0;6.0;...;32.0
4167;Hornussen;2021-11-28;664.0;381.0;13.0;...;368.0;137.0;231.0;377.0;6.0;...;25.0
4169;Kaisten;2021-11-28;1844.0;1169.0;30.0;1.0;1138.0;372.0;766.0;1178.0;6.0;...;21.0
4170;Laufenburg;2021-11-28;2013.0;1300.0;31.0;...;1269.0;405.0;864.0;1314.0;14.0;...;43.0
4172;Münchwilen (AG);2021-11-28;594.0;376.0;16.0;1.0;359.0;104.0;255.0;370.0;5.0;...;23.0
4173;Oberhof;2021-11-28;403.0;283.0;12.0;...;271.0;97.0;174.0;277.0;2.0;...;21.0
4175;Oeschgen;2021-11-28;722.0;470.0;16.0;...;454.0;148.0;306.0;468.0;7.0;...;26.0
4176;Schwaderloch;2021-11-28;433.0;254.0;2.0;...;252.0;79.0;173.0;250.0;4.0;...;15.0
4177;Sisseln;2021-11-28;995.0;567.0;14.0;...;553.0;207.0;346.0;570.0;15.0;...;25.0
4179;Ueken;2021-11-28;647.0;415.0;17.0;...;398.0;143.0;255.0;422.0;7.0;...;14.0
4181;Wittnau;2021-11-28;999.0;690.0;18.0;...;672.0;190.0;482.0;692.0;9.0;...;20.0
4182;Wölflinswil;2021-11-28;761.0;542.0;10.0;...;532.0;144.0;388.0;560.0;22.0;...;19.0
4183;Zeihen;2021-11-28;794.0;480.0;7.0;...;473.0;165.0;308.0;489.0;10.0;...;11.0
4184;Mettauertal;2021-11-28;1466.0;981.0;30.0;...;951.0;314.0;637.0;997.0;13.0;...;30.0
4191;Ammerswil;2021-11-28;492.0;348.0;11.0;...;337.0;126.0;211.0;344.0;7.0;...;16.0
4192;Boniswil;2021-11-28;1107.0;796.0;25.0;...;771.0;247.0;524.0;806.0;11.0;...;25.0
4193;Brunegg;2021-11-28;534.0;326.0;8.0;...;318.0;124.0;194.0;321.0;6.0;...;19.0
4194;Dintikon;2021-11-28;1380.0;931.0;16.0;...;915.0;312.0;603.0;966.0;27.0;...;13.0
4195;Egliswil;2021-11-28;1078.0;734.0;19.0;...;715.0;256.0;459.0;735.0;17.0;...;32.0
4196;Fahrwangen;2021-11-28;1451.0;904.0;22.0;1.0;881.0;322.0;559.0;931.0;22.0;...;36.0
4197;Hallwil;2021-11-28;641.0;416.0;10.0;...;406.0;167.0;239.0;407.0;8.0;...;26.0
4198;Hendschiken;2021-11-28;858.0;551.0;14.0;...;537.0;184.0;353.0;580.0;18.0;...;18.0
4199;Holderbank (AG);2021-11-28;791.0;442.0;13.0;...;429.0;146.0;283.0;468.0;23.0;...;13.0
4200;Hunzenschwil;2021-11-28;2382.0;1363.0;33.0;...;1330.0;453.0;877.0;1357.0;15.0;...;55.0
4201;Lenzburg;2021-11-28;6566.0;4239.0;129.0;1.0;4109.0;1237.0;2872.0;4240.0;70.0;...;166.0
4202;Meisterschwanden;2021-11-28;2185.0;1501.0;26.0;...;1475.0;440.0;1035.0;1542.0;39.0;...;30.0
4203;Möriken-Wildegg;2021-11-28;2957.0;2048.0;52.0;...;1996.0;638.0;1358.0;2068.0;12.0;...;43.0
4204;Niederlenz;2021-11-28;2708.0;1678.0;37.0;...;1641.0;563.0;1078.0;1731.0;45.0;...;47.0
4205;Othmarsingen;2021-11-28;1765.0;1077.0;34.0;...;1043.0;377.0;666.0;1113.0;37.0;...;36.0
4206;Rupperswil;2021-11-28;3463.0;2263.0;41.0;1.0;2221.0;780.0;1441.0;2352.0;62.0;...;45.0
4207;Schafisheim;2021-11-28;1941.0;1317.0;53.0;...;1264.0;465.0;799.0;1341.0;21.0;...;33.0
4208;Seengen;2021-11-28;3069.0;2267.0;47.0;...;2220.0;599.0;1621.0;2270.0;37.0;...;79.0
4209;Seon;2021-11-28;3157.0;2073.0;43.0;11.0;2019.0;647.0;1372.0;2096.0;69.0;...;88.0
4210;Staufen;2021-11-28;2680.0;1893.0;43.0;...;1850.0;541.0;1309.0;1944.0;35.0;...;26.0
4221;Abtwil;2021-11-28;663.0;440.0;11.0;...;429.0;142.0;287.0;438.0;4.0;...;17.0
4222;Aristau;2021-11-28;1012.0;697.0;16.0;...;681.0;238.0;443.0;700.0;6.0;...;27.0
4223;Auw;2021-11-28;1373.0;921.0;28.0;...;893.0;268.0;625.0;962.0;28.0;...;14.0
4224;Beinwil (Freiamt);2021-11-28;842.0;624.0;9.0;...;615.0;171.0;444.0;639.0;8.0;...;8.0
4226;Besenbüren;2021-11-28;462.0;314.0;10.0;1.0;303.0;96.0;207.0;313.0;1.0;...;9.0
4227;Bettwil;2021-11-28;478.0;359.0;8.0;...;351.0;106.0;245.0;360.0;4.0;...;8.0
4228;Boswil;2021-11-28;1921.0;1183.0;27.0;...;1156.0;338.0;818.0;1201.0;22.0;...;31.0
4229;Bünzen;2021-11-28;777.0;524.0;11.0;...;513.0;176.0;337.0;549.0;24.0;...;19.0
4230;Buttwil;2021-11-28;907.0;651.0;18.0;...;633.0;225.0;408.0;649.0;11.0;...;29.0
4231;Dietwil;2021-11-28;895.0;630.0;10.0;1.0;619.0;178.0;441.0;633.0;16.0;...;32.0
4232;Geltwil;2021-11-28;152.0;115.0;8.0;...;107.0;37.0;70.0;114.0;...;...;3.0
4233;Kallern;2021-11-28;273.0;208.0;1.0;...;207.0;76.0;131.0;203.0;5.0;...;13.0
4234;Merenschwand;2021-11-28;2340.0;1667.0;39.0;...;1628.0;521.0;1107.0;1663.0;19.0;...;67.0
4235;Mühlau;2021-11-28;809.0;555.0;11.0;...;544.0;193.0;351.0;571.0;15.0;...;17.0
4236;Muri (AG);2021-11-28;5359.0;3508.0;86.0;...;3422.0;1110.0;2312.0;3549.0;49.0;...;98.0
4237;Oberrüti;2021-11-28;1044.0;716.0;15.0;1.0;700.0;196.0;504.0;746.0;20.0;...;20.0
4238;Rottenschwil;2021-11-28;670.0;443.0;13.0;...;430.0;141.0;289.0;437.0;6.0;...;27.0
4239;Sins;2021-11-28;2758.0;1873.0;59.0;...;1814.0;546.0;1268.0;1976.0;52.0;...;46.0
4240;Waltenschwil;2021-11-28;2087.0;1346.0;40.0;...;1306.0;453.0;853.0;1339.0;12.0;...;45.0
4251;Hellikon;2021-11-28;609.0;423.0;9.0;...;414.0;123.0;291.0;432.0;3.0;...;6.0
4252;Kaiseraugst;2021-11-28;3202.0;1879.0;39.0;...;1840.0;640.0;1200.0;1870.0;20.0;...;95.0
4253;Magden;2021-11-28;2658.0;1911.0;51.0;...;1860.0;605.0;1255.0;1934.0;24.0;...;46.0
4254;Möhlin;2021-11-28;6749.0;4073.0;92.0;2.0;3979.0;1078.0;2901.0;4099.0;95.0;...;143.0
4255;Mumpf;2021-11-28;878.0;509.0;7.0;...;502.0;184.0;318.0;516.0;13.0;...;21.0
4256;Obermumpf;2021-11-28;719.0;444.0;11.0;...;433.0;123.0;310.0;469.0;11.0;...;6.0
4257;Olsberg;2021-11-28;257.0;170.0;1.0;...;169.0;52.0;117.0;176.0;2.0;...;...
4258;Rheinfelden;2021-11-28;7688.0;4770.0;130.0;1.0;4639.0;1593.0;3046.0;4868.0;114.0;...;197.0
4259;Schupfart;2021-11-28;578.0;402.0;6.0;...;396.0;111.0;285.0;408.0;1.0;...;7.0
4260;Stein (AG);2021-11-28;1652.0;956.0;26.0;1.0;929.0;329.0;600.0;943.0;21.0;...;50.0
4261;Wallbach;2021-11-28;1401.0;937.0;28.0;...;909.0;282.0;627.0;963.0;23.0;...;31.0
4262;Wegenstetten;2021-11-28;780.0;525.0;14.0;...;511.0;169.0;342.0;533.0;9.0;...;17.0
4263;Zeiningen;2021-11-28;1635.0;1054.0;25.0;3.0;1026.0;294.0;732.0;1084.0;34.0;...;34.0
4264;Zuzgen;2021-11-28;631.0;438.0;16.0;...;422.0;155.0;267.0;457.0;15.0;...;13.0
4271;Aarburg;2021-11-28;4022.0;2320.0;84.0;...;2236.0;847.0;1389.0;2367.0;71.0;...;84.0
4273;Bottenwil;2021-11-28;620.0;427.0;12.0;...;415.0;129.0;286.0;423.0;3.0;...;23.0
4274;Brittnau;2021-11-28;2912.0;2014.0;54.0;...;1960.0;654.0;1306.0;2005.0;21.0;...;104.0
4275;Kirchleerau;2021-11-28;628.0;429.0;5.0;...;424.0;122.0;302.0;435.0;1.0;...;8.0
4276;Kölliken;2021-11-28;2864.0;1899.0;59.0;2.0;1838.0;641.0;1197.0;1972.0;76.0;...;69.0
4277;Moosleerau;2021-11-28;650.0;435.0;8.0;...;427.0;129.0;298.0;416.0;1.0;...;27.0
4279;Murgenthal;2021-11-28;1977.0;1210.0;44.0;2.0;1164.0;362.0;802.0;1187.0;43.0;...;98.0
4280;Oftringen;2021-11-28;7320.0;4273.0;144.0;1.0;4128.0;1443.0;2685.0;4304.0;139.0;...;240.0
4281;Reitnau;2021-11-28;1110.0;840.0;20.0;1.0;819.0;282.0;537.0;857.0;16.0;...;22.0
4282;Rothrist;2021-11-28;5708.0;3385.0;112.0;...;3273.0;1053.0;2220.0;3480.0;106.0;...;120.0
4283;Safenwil;2021-11-28;2630.0;1530.0;38.0;...;1492.0;549.0;943.0;1576.0;52.0;...;67.0
4284;Staffelbach;2021-11-28;923.0;637.0;14.0;1.0;622.0;211.0;411.0;630.0;6.0;...;31.0
4285;Strengelbach;2021-11-28;2938.0;1841.0;54.0;...;1787.0;587.0;1200.0;1827.0;42.0;...;102.0
4286;Uerkheim;2021-11-28;1028.0;678.0;9.0;...;669.0;205.0;464.0;702.0;16.0;...;17.0
4287;Vordemwald;2021-11-28;1484.0;995.0;30.0;...;965.0;327.0;638.0;1020.0;17.0;...;39.0
4288;Wiliberg;2021-11-28;140.0;116.0;...;...;116.0;41.0;75.0;111.0;...;...;6.0
4289;Zofingen;2021-11-28;8270.0;5719.0;159.0;2.0;5558.0;1877.0;3681.0;5914.0;137.0;...;161.0
4301;Baldingen;2021-11-28;202.0;132.0;3.0;...;129.0;42.0;87.0;123.0;2.0;...;13.0
4302;Böbikon;2021-11-28;123.0;90.0;1.0;...;89.0;32.0;57.0;65.0;...;...;25.0
4303;Böttstein;2021-11-28;2004.0;1202.0;22.0;...;1180.0;348.0;832.0;1221.0;38.0;...;36.0
4304;Döttingen;2021-11-28;2060.0;1223.0;36.0;...;1187.0;338.0;849.0;1248.0;32.0;...;33.0
4305;Endingen;2021-11-28;1698.0;1162.0;49.0;...;1113.0;352.0;761.0;1153.0;13.0;...;43.0
4306;Fisibach;2021-11-28;292.0;195.0;6.0;...;189.0;43.0;146.0;187.0;1.0;...;13.0
4307;Full-Reuenthal;2021-11-28;603.0;435.0;8.0;...;427.0;154.0;273.0;387.0;4.0;...;63.0
4308;Kaiserstuhl;2021-11-28;228.0;143.0;...;1.0;142.0;44.0;98.0;134.0;2.0;...;15.0
4309;Klingnau;2021-11-28;2067.0;1502.0;32.0;7.0;1463.0;459.0;1004.0;1493.0;25.0;...;62.0
4310;Koblenz;2021-11-28;792.0;470.0;11.0;...;459.0;155.0;304.0;471.0;12.0;...;20.0
4311;Leibstadt;2021-11-28;756.0;499.0;4.0;...;495.0;152.0;343.0;490.0;1.0;...;17.0
4312;Lengnau (AG);2021-11-28;1946.0;1326.0;37.0;1.0;1288.0;391.0;897.0;1321.0;17.0;...;57.0
4313;Leuggern;2021-11-28;1492.0;1023.0;17.0;...;1006.0;288.0;718.0;1000.0;3.0;...;52.0
4314;Mellikon;2021-11-28;155.0;127.0;3.0;...;124.0;47.0;77.0;20.0;...;...;108.0
4315;Rekingen (AG);2021-11-28;516.0;334.0;8.0;...;326.0;110.0;216.0;342.0;9.0;...;12.0
4316;Rietheim;2021-11-28;406.0;276.0;4.0;...;272.0;112.0;160.0;263.0;1.0;...;18.0
4317;Rümikon;2021-11-28;200.0;116.0;1.0;...;115.0;56.0;59.0;115.0;...;...;2.0
4318;Schneisingen;2021-11-28;1101.0;788.0;22.0;...;766.0;248.0;518.0;744.0;14.0;...;70.0
4319;Siglistorf;2021-11-28;435.0;311.0;4.0;1.0;306.0;94.0;212.0;311.0;7.0;...;13.0
4320;Tegerfelden;2021-11-28;839.0;578.0;15.0;...;563.0;168.0;395.0;569.0;12.0;...;35.0
4322;Wislikofen;2021-11-28;251.0;176.0;3.0;...;173.0;66.0;107.0;178.0;4.0;...;4.0
4323;Bad Zurzach;2021-11-28;2367.0;1453.0;43.0;...;1410.0;479.0;931.0;1421.0;31.0;...;95.0
4330;nicht zuteilbar;2021-11-28;11437.0;2726.0;46.0;...;2680.0;865.0;1815.0;2773.0;28.0;...;9.0
