BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4202;Meisterschwanden;2021-11-28;2185.0;1524.0;13.0;...;1511.0;744.0;767.0;1542.0;39.0;...;30.0
4203;Möriken-Wildegg;2021-11-28;2957.0;2075.0;19.0;...;2056.0;1177.0;879.0;2068.0;12.0;...;43.0
4204;Niederlenz;2021-11-28;2708.0;1705.0;9.0;...;1696.0;1054.0;642.0;1731.0;45.0;...;47.0
4205;Othmarsingen;2021-11-28;1765.0;1100.0;12.0;...;1088.0;693.0;395.0;1113.0;37.0;...;36.0
4206;Rupperswil;2021-11-28;3463.0;2297.0;19.0;...;2278.0;1304.0;974.0;2352.0;62.0;...;45.0
4207;Schafisheim;2021-11-28;1941.0;1335.0;3.0;1.0;1331.0;818.0;513.0;1341.0;21.0;...;33.0
4208;Seengen;2021-11-28;3069.0;2271.0;15.0;1.0;2255.0;1228.0;1027.0;2270.0;37.0;...;79.0
4209;Seon;2021-11-28;3157.0;2090.0;13.0;4.0;2073.0;1197.0;876.0;2096.0;69.0;...;88.0
4210;Staufen;2021-11-28;2680.0;1916.0;22.0;1.0;1893.0;1090.0;803.0;1944.0;35.0;...;26.0
4221;Abtwil;2021-11-28;663.0;444.0;4.0;...;440.0;241.0;199.0;438.0;4.0;...;17.0
4222;Aristau;2021-11-28;1012.0;710.0;9.0;...;701.0;386.0;315.0;700.0;6.0;...;27.0
4223;Auw;2021-11-28;1373.0;932.0;15.0;...;917.0;498.0;419.0;962.0;28.0;...;14.0
4224;Beinwil (Freiamt);2021-11-28;842.0;633.0;6.0;...;627.0;321.0;306.0;639.0;8.0;...;8.0
4226;Besenbüren;2021-11-28;462.0;319.0;5.0;...;314.0;181.0;133.0;313.0;1.0;...;9.0
4227;Bettwil;2021-11-28;478.0;360.0;2.0;...;358.0;193.0;165.0;360.0;4.0;...;8.0
4228;Boswil;2021-11-28;1921.0;1197.0;24.0;...;1173.0;631.0;542.0;1201.0;22.0;...;31.0
4229;Bünzen;2021-11-28;777.0;535.0;4.0;...;531.0;325.0;206.0;549.0;24.0;...;19.0
4230;Buttwil;2021-11-28;907.0;662.0;8.0;...;654.0;375.0;279.0;649.0;11.0;...;29.0
4231;Dietwil;2021-11-28;895.0;639.0;8.0;1.0;630.0;342.0;288.0;633.0;16.0;...;32.0
4232;Geltwil;2021-11-28;152.0;117.0;4.0;...;113.0;61.0;52.0;114.0;...;...;3.0
4233;Kallern;2021-11-28;273.0;210.0;2.0;...;208.0;87.0;121.0;203.0;5.0;...;13.0
4234;Merenschwand;2021-11-28;2340.0;1691.0;11.0;...;1680.0;947.0;733.0;1663.0;19.0;...;67.0
4235;Mühlau;2021-11-28;809.0;564.0;4.0;...;560.0;293.0;267.0;571.0;15.0;...;17.0
4236;Muri (AG);2021-11-28;5359.0;3568.0;18.0;...;3550.0;2053.0;1497.0;3549.0;49.0;...;98.0
4237;Oberrüti;2021-11-28;1044.0;737.0;9.0;1.0;727.0;421.0;306.0;746.0;20.0;...;20.0
4238;Rottenschwil;2021-11-28;670.0;453.0;2.0;...;451.0;264.0;187.0;437.0;6.0;...;27.0
4239;Sins;2021-11-28;2758.0;1930.0;42.0;...;1888.0;1022.0;866.0;1976.0;52.0;...;46.0
4240;Waltenschwil;2021-11-28;2087.0;1361.0;10.0;...;1351.0;789.0;562.0;1339.0;12.0;...;45.0
4251;Hellikon;2021-11-28;609.0;431.0;...;...;431.0;236.0;195.0;432.0;3.0;...;6.0
4252;Kaiseraugst;2021-11-28;3202.0;1906.0;24.0;...;1882.0;1181.0;701.0;1870.0;20.0;...;95.0
4253;Magden;2021-11-28;2658.0;1946.0;22.0;...;1924.0;1082.0;842.0;1934.0;24.0;...;46.0
4254;Möhlin;2021-11-28;6749.0;4091.0;43.0;2.0;4046.0;2377.0;1669.0;4099.0;95.0;...;143.0
4255;Mumpf;2021-11-28;878.0;513.0;6.0;...;507.0;286.0;221.0;516.0;13.0;...;21.0
4256;Obermumpf;2021-11-28;719.0;460.0;6.0;...;454.0;269.0;185.0;469.0;11.0;...;6.0
4257;Olsberg;2021-11-28;257.0;173.0;2.0;...;171.0;99.0;72.0;176.0;2.0;...;...
4258;Rheinfelden;2021-11-28;7688.0;4836.0;50.0;3.0;4783.0;2877.0;1906.0;4868.0;114.0;...;197.0
4259;Schupfart;2021-11-28;578.0;413.0;2.0;...;411.0;224.0;187.0;408.0;1.0;...;7.0
4260;Stein (AG);2021-11-28;1652.0;961.0;9.0;...;952.0;538.0;414.0;943.0;21.0;...;50.0
4261;Wallbach;2021-11-28;1401.0;950.0;11.0;...;939.0;490.0;449.0;963.0;23.0;...;31.0
4262;Wegenstetten;2021-11-28;780.0;531.0;8.0;...;523.0;310.0;213.0;533.0;9.0;...;17.0
4263;Zeiningen;2021-11-28;1635.0;1069.0;8.0;...;1061.0;617.0;444.0;1084.0;34.0;...;34.0
4264;Zuzgen;2021-11-28;631.0;448.0;3.0;...;445.0;271.0;174.0;457.0;15.0;...;13.0
4271;Aarburg;2021-11-28;4022.0;2339.0;25.0;...;2314.0;1436.0;878.0;2367.0;71.0;...;84.0
4273;Bottenwil;2021-11-28;620.0;439.0;1.0;...;438.0;243.0;195.0;423.0;3.0;...;23.0
4274;Brittnau;2021-11-28;2912.0;2047.0;21.0;...;2026.0;1201.0;825.0;2005.0;21.0;...;104.0
4275;Kirchleerau;2021-11-28;628.0;428.0;1.0;...;427.0;252.0;175.0;435.0;1.0;...;8.0
4276;Kölliken;2021-11-28;2864.0;1926.0;19.0;2.0;1905.0;1190.0;715.0;1972.0;76.0;...;69.0
4277;Moosleerau;2021-11-28;650.0;440.0;2.0;...;438.0;239.0;199.0;416.0;1.0;...;27.0
4279;Murgenthal;2021-11-28;1977.0;1226.0;15.0;...;1211.0;656.0;555.0;1187.0;43.0;...;98.0
4280;Oftringen;2021-11-28;7320.0;4342.0;49.0;...;4293.0;2623.0;1670.0;4304.0;139.0;...;240.0
4281;Reitnau;2021-11-28;1110.0;851.0;2.0;1.0;848.0;492.0;356.0;857.0;16.0;...;22.0
4282;Rothrist;2021-11-28;5708.0;3437.0;50.0;...;3387.0;2006.0;1381.0;3480.0;106.0;...;120.0
4283;Safenwil;2021-11-28;2630.0;1555.0;14.0;...;1541.0;923.0;618.0;1576.0;52.0;...;67.0
4284;Staffelbach;2021-11-28;923.0;645.0;2.0;1.0;642.0;392.0;250.0;630.0;6.0;...;31.0
4285;Strengelbach;2021-11-28;2938.0;1872.0;16.0;...;1856.0;1105.0;751.0;1827.0;42.0;...;102.0
4286;Uerkheim;2021-11-28;1028.0;690.0;5.0;...;685.0;404.0;281.0;702.0;16.0;...;17.0
4287;Vordemwald;2021-11-28;1484.0;1025.0;11.0;...;1014.0;591.0;423.0;1020.0;17.0;...;39.0
4288;Wiliberg;2021-11-28;140.0;117.0;...;...;117.0;69.0;48.0;111.0;...;...;6.0
4289;Zofingen;2021-11-28;8270.0;5827.0;53.0;2.0;5772.0;3496.0;2276.0;5914.0;137.0;...;161.0
4301;Baldingen;2021-11-28;202.0;134.0;3.0;...;131.0;76.0;55.0;123.0;2.0;...;13.0
4302;Böbikon;2021-11-28;123.0;90.0;...;...;90.0;41.0;49.0;65.0;...;...;25.0
4303;Böttstein;2021-11-28;2004.0;1208.0;12.0;...;1196.0;618.0;578.0;1221.0;38.0;...;36.0
4304;Döttingen;2021-11-28;2060.0;1240.0;17.0;...;1223.0;657.0;566.0;1248.0;32.0;...;33.0
4305;Endingen;2021-11-28;1698.0;1172.0;13.0;...;1159.0;650.0;509.0;1153.0;13.0;...;43.0
4306;Fisibach;2021-11-28;292.0;193.0;1.0;...;192.0;99.0;93.0;187.0;1.0;...;13.0
4307;Full-Reuenthal;2021-11-28;603.0;439.0;2.0;...;437.0;258.0;179.0;387.0;4.0;...;63.0
4308;Kaiserstuhl;2021-11-28;228.0;145.0;...;...;145.0;85.0;60.0;134.0;2.0;...;15.0
4309;Klingnau;2021-11-28;2067.0;1509.0;8.0;2.0;1499.0;848.0;651.0;1493.0;25.0;...;62.0
4310;Koblenz;2021-11-28;792.0;472.0;3.0;...;469.0;289.0;180.0;471.0;12.0;...;20.0
4311;Leibstadt;2021-11-28;756.0;505.0;...;...;505.0;293.0;212.0;490.0;1.0;...;17.0
4312;Lengnau (AG);2021-11-28;1946.0;1348.0;19.0;...;1329.0;693.0;636.0;1321.0;17.0;...;57.0
4313;Leuggern;2021-11-28;1492.0;1040.0;5.0;...;1035.0;537.0;498.0;1000.0;3.0;...;52.0
4314;Mellikon;2021-11-28;155.0;126.0;2.0;...;124.0;76.0;48.0;20.0;...;...;108.0
4315;Rekingen (AG);2021-11-28;516.0;336.0;4.0;...;332.0;206.0;126.0;342.0;9.0;...;12.0
4316;Rietheim;2021-11-28;406.0;277.0;...;...;277.0;177.0;100.0;263.0;1.0;...;18.0
4317;Rümikon;2021-11-28;200.0;116.0;...;...;116.0;79.0;37.0;115.0;...;...;2.0
4318;Schneisingen;2021-11-28;1101.0;794.0;8.0;...;786.0;425.0;361.0;744.0;14.0;...;70.0
4319;Siglistorf;2021-11-28;435.0;309.0;4.0;...;305.0;163.0;142.0;311.0;7.0;...;13.0
4320;Tegerfelden;2021-11-28;839.0;585.0;3.0;...;582.0;288.0;294.0;569.0;12.0;...;35.0
4322;Wislikofen;2021-11-28;251.0;178.0;...;...;178.0;113.0;65.0;178.0;4.0;...;4.0
4323;Bad Zurzach;2021-11-28;2367.0;1464.0;11.0;...;1453.0;844.0;609.0;1421.0;31.0;...;95.0
4330;nicht zuteilbar;2021-11-28;11437.0;2733.0;27.0;...;2706.0;1524.0;1182.0;2773.0;28.0;...;9.0
