BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4095;Brugg;2020-09-27;7683.0;4646.0;68.0;1.0;4577.0;2405.0;2172.0;4567.0;63.0;...;161.0
4096;Effingen;2020-09-27;421.0;256.0;2.0;...;254.0;143.0;111.0;254.0;3.0;...;10.0
4097;Elfingen;2020-09-27;227.0;142.0;1.0;...;141.0;83.0;58.0;140.0;2.0;...;5.0
4099;Habsburg;2020-09-27;334.0;232.0;2.0;...;230.0;153.0;77.0;233.0;2.0;...;1.0
4100;Hausen (AG);2020-09-27;2285.0;1389.0;23.0;1.0;1365.0;850.0;515.0;1403.0;17.0;...;12.0
4104;Lupfig;2020-09-27;2113.0;1279.0;15.0;...;1264.0;775.0;489.0;1285.0;15.0;...;15.0
4105;Mandach;2020-09-27;237.0;150.0;2.0;...;148.0;111.0;37.0;137.0;1.0;...;16.0
4106;Mönthal;2020-09-27;295.0;173.0;3.0;...;170.0;108.0;62.0;181.0;4.0;...;...
4107;Mülligen;2020-09-27;704.0;384.0;6.0;...;378.0;226.0;152.0;383.0;8.0;...;14.0
4110;Remigen;2020-09-27;858.0;465.0;9.0;...;456.0;313.0;143.0;469.0;8.0;...;7.0
4111;Riniken;2020-09-27;962.0;559.0;7.0;1.0;551.0;337.0;214.0;556.0;8.0;...;17.0
4112;Rüfenach;2020-09-27;617.0;425.0;4.0;...;421.0;261.0;160.0;431.0;8.0;...;3.0
4117;Thalheim (AG);2020-09-27;612.0;410.0;...;...;410.0;267.0;143.0;426.0;14.0;...;1.0
4120;Veltheim (AG);2020-09-27;1007.0;582.0;3.0;2.0;577.0;341.0;236.0;581.0;10.0;...;11.0
4121;Villigen;2020-09-27;1310.0;821.0;9.0;...;812.0;487.0;325.0;822.0;15.0;...;15.0
4122;Villnachern;2020-09-27;1112.0;702.0;8.0;...;694.0;419.0;275.0;705.0;13.0;...;13.0
4123;Windisch;2020-09-27;4465.0;2611.0;30.0;1.0;2580.0;1277.0;1303.0;2626.0;40.0;...;40.0
4124;Bözberg;2020-09-27;1221.0;757.0;4.0;...;753.0;462.0;291.0;750.0;6.0;...;13.0
4125;Schinznach;2020-09-27;1599.0;993.0;16.0;1.0;976.0;559.0;417.0;1002.0;13.0;...;17.0
4131;Beinwil am See;2020-09-27;2369.0;1461.0;8.0;...;1453.0;827.0;626.0;1443.0;14.0;...;46.0
4132;Birrwil;2020-09-27;870.0;557.0;7.0;...;550.0;360.0;190.0;552.0;7.0;...;17.0
4133;Burg (AG);2020-09-27;554.0;269.0;...;...;269.0;163.0;106.0;259.0;2.0;...;12.0
4134;Dürrenäsch;2020-09-27;911.0;599.0;9.0;...;590.0;409.0;181.0;598.0;7.0;...;12.0
4135;Gontenschwil;2020-09-27;1468.0;812.0;6.0;...;806.0;562.0;244.0;813.0;13.0;...;19.0
4136;Holziken;2020-09-27;1010.0;540.0;7.0;...;533.0;364.0;169.0;510.0;7.0;...;41.0
4137;Leimbach (AG);2020-09-27;355.0;204.0;...;...;204.0;134.0;70.0;207.0;5.0;...;4.0
4138;Leutwil;2020-09-27;563.0;379.0;2.0;...;377.0;246.0;131.0;377.0;10.0;...;16.0
4139;Menziken;2020-09-27;3273.0;1643.0;25.0;...;1618.0;1009.0;609.0;1625.0;14.0;...;43.0
4140;Oberkulm;2020-09-27;1714.0;940.0;13.0;...;927.0;615.0;312.0;927.0;24.0;...;42.0
4141;Reinach (AG);2020-09-27;4404.0;2055.0;9.0;6.0;2040.0;1273.0;767.0;2076.0;46.0;...;34.0
4142;Schlossrued;2020-09-27;628.0;333.0;6.0;...;327.0;234.0;93.0;330.0;3.0;...;12.0
4143;Schmiedrued;2020-09-27;854.0;473.0;6.0;...;467.0;294.0;173.0;472.0;1.0;...;12.0
4144;Schöftland;2020-09-27;3100.0;1751.0;26.0;...;1725.0;1059.0;666.0;1779.0;24.0;...;13.0
4145;Teufenthal (AG);2020-09-27;1051.0;597.0;2.0;...;595.0;375.0;220.0;590.0;10.0;...;21.0
4146;Unterkulm;2020-09-27;1881.0;993.0;16.0;1.0;976.0;617.0;359.0;1016.0;21.0;...;10.0
4147;Zetzwil;2020-09-27;966.0;609.0;5.0;1.0;603.0;402.0;201.0;618.0;10.0;...;4.0
4161;Eiken;2020-09-27;1468.0;707.0;4.0;...;703.0;398.0;305.0;715.0;29.0;...;28.0
4163;Frick;2020-09-27;3419.0;1810.0;12.0;...;1798.0;981.0;817.0;1797.0;16.0;...;39.0
4164;Gansingen;2020-09-27;791.0;522.0;5.0;...;517.0;336.0;181.0;515.0;3.0;...;13.0
4165;Gipf-Oberfrick;2020-09-27;2605.0;1589.0;13.0;...;1576.0;852.0;724.0;1533.0;27.0;...;90.0
4166;Herznach;2020-09-27;1063.0;668.0;10.0;...;658.0;395.0;263.0;665.0;9.0;...;20.0
4167;Hornussen;2020-09-27;639.0;317.0;6.0;...;311.0;179.0;132.0;310.0;4.0;...;17.0
4169;Kaisten;2020-09-27;1818.0;991.0;10.0;...;981.0;606.0;375.0;997.0;3.0;...;11.0
4170;Laufenburg;2020-09-27;2004.0;1168.0;8.0;...;1160.0;659.0;501.0;1163.0;11.0;...;26.0
4172;Münchwilen (AG);2020-09-27;596.0;316.0;6.0;...;310.0;191.0;119.0;318.0;4.0;...;4.0
4173;Oberhof;2020-09-27;405.0;237.0;1.0;...;236.0;126.0;110.0;222.0;3.0;...;18.0
4175;Oeschgen;2020-09-27;716.0;401.0;8.0;1.0;392.0;235.0;157.0;376.0;2.0;...;30.0
4176;Schwaderloch;2020-09-27;428.0;236.0;3.0;...;233.0;146.0;87.0;242.0;5.0;...;6.0
4177;Sisseln;2020-09-27;968.0;462.0;3.0;...;459.0;277.0;182.0;461.0;12.0;...;16.0
4179;Ueken;2020-09-27;616.0;354.0;4.0;...;350.0;215.0;135.0;351.0;9.0;...;13.0
4181;Wittnau;2020-09-27;994.0;616.0;3.0;...;613.0;376.0;237.0;616.0;2.0;...;8.0
4182;Wölflinswil;2020-09-27;761.0;457.0;5.0;...;452.0;285.0;167.0;478.0;18.0;...;4.0
4183;Zeihen;2020-09-27;787.0;501.0;5.0;...;496.0;267.0;229.0;519.0;3.0;...;10.0
4184;Mettauertal;2020-09-27;1452.0;861.0;15.0;1.0;845.0;487.0;358.0;864.0;8.0;...;16.0
4191;Ammerswil;2020-09-27;491.0;294.0;2.0;...;292.0;163.0;129.0;285.0;2.0;...;12.0
4192;Boniswil;2020-09-27;1050.0;653.0;7.0;...;646.0;382.0;264.0;660.0;2.0;...;18.0
4193;Brunegg;2020-09-27;534.0;269.0;3.0;...;266.0;169.0;97.0;261.0;1.0;...;10.0
4194;Dintikon;2020-09-27;1355.0;762.0;5.0;1.0;756.0;499.0;257.0;771.0;15.0;...;7.0
4195;Egliswil;2020-09-27;1060.0;641.0;11.0;...;630.0;390.0;240.0;629.0;7.0;...;25.0
4196;Fahrwangen;2020-09-27;1434.0;748.0;9.0;...;739.0;417.0;322.0;748.0;12.0;...;20.0
4197;Hallwil;2020-09-27;629.0;346.0;4.0;...;342.0;198.0;144.0;358.0;7.0;...;7.0
4198;Hendschiken;2020-09-27;865.0;429.0;6.0;...;423.0;269.0;154.0;448.0;18.0;...;5.0
4199;Holderbank (AG);2020-09-27;769.0;376.0;4.0;...;372.0;235.0;137.0;377.0;6.0;...;11.0
4200;Hunzenschwil;2020-09-27;2355.0;1137.0;12.0;...;1125.0;678.0;447.0;1108.0;3.0;...;44.0
4201;Lenzburg;2020-09-27;6555.0;3958.0;45.0;...;3913.0;1964.0;1949.0;3876.0;76.0;...;176.0
4202;Meisterschwanden;2020-09-27;2087.0;1305.0;25.0;...;1280.0;749.0;531.0;1286.0;11.0;...;32.0
4203;Möriken-Wildegg;2020-09-27;2891.0;1768.0;10.0;...;1758.0;1076.0;682.0;1763.0;14.0;...;28.0
4204;Niederlenz;2020-09-27;2701.0;1446.0;18.0;...;1428.0;762.0;666.0;1444.0;35.0;...;45.0
4205;Othmarsingen;2020-09-27;1774.0;934.0;5.0;...;929.0;560.0;369.0;952.0;24.0;...;22.0
4206;Rupperswil;2020-09-27;3425.0;1864.0;22.0;...;1842.0;1103.0;739.0;1884.0;29.0;...;23.0
4207;Schafisheim;2020-09-27;1946.0;1200.0;8.0;...;1192.0;680.0;512.0;1195.0;16.0;...;21.0
4208;Seengen;2020-09-27;2978.0;1917.0;14.0;...;1903.0;1217.0;686.0;1907.0;33.0;...;62.0
4209;Seon;2020-09-27;3176.0;1824.0;13.0;5.0;1806.0;1078.0;728.0;1813.0;38.0;...;70.0
4210;Staufen;2020-09-27;2657.0;1680.0;25.0;...;1655.0;930.0;725.0;1686.0;25.0;...;26.0
4221;Abtwil;2020-09-27;632.0;355.0;5.0;...;350.0;219.0;131.0;349.0;4.0;...;15.0
4222;Aristau;2020-09-27;1010.0;601.0;8.0;1.0;592.0;342.0;250.0;600.0;11.0;...;21.0
4223;Auw;2020-09-27;1308.0;725.0;10.0;...;715.0;458.0;257.0;721.0;14.0;...;23.0
4224;Beinwil (Freiamt);2020-09-27;852.0;546.0;6.0;3.0;537.0;343.0;194.0;567.0;3.0;...;5.0
4226;Besenbüren;2020-09-27;444.0;294.0;5.0;...;289.0;156.0;133.0;292.0;2.0;...;5.0
4227;Bettwil;2020-09-27;472.0;310.0;3.0;...;307.0;195.0;112.0;305.0;...;...;9.0
4228;Boswil;2020-09-27;1845.0;963.0;8.0;...;955.0;616.0;339.0;979.0;31.0;...;28.0
4229;Bünzen;2020-09-27;751.0;489.0;2.0;...;487.0;296.0;191.0;473.0;5.0;...;21.0
4230;Buttwil;2020-09-27;871.0;539.0;6.0;...;533.0;294.0;239.0;528.0;9.0;...;27.0
4231;Dietwil;2020-09-27;881.0;532.0;7.0;...;525.0;310.0;215.0;529.0;5.0;...;13.0
4232;Geltwil;2020-09-27;153.0;98.0;1.0;...;97.0;61.0;36.0;94.0;...;...;4.0
4233;Kallern;2020-09-27;270.0;179.0;...;...;179.0;110.0;69.0;157.0;...;...;22.0
4234;Merenschwand;2020-09-27;2341.0;1417.0;15.0;1.0;1401.0;848.0;553.0;1403.0;10.0;...;43.0
4235;Mühlau;2020-09-27;800.0;498.0;2.0;...;496.0;294.0;202.0;501.0;5.0;...;7.0
4236;Muri (AG);2020-09-27;5238.0;2830.0;41.0;2.0;2787.0;1568.0;1219.0;2822.0;45.0;...;76.0
4237;Oberrüti;2020-09-27;1039.0;623.0;11.0;...;612.0;346.0;266.0;628.0;12.0;...;10.0
4238;Rottenschwil;2020-09-27;669.0;397.0;6.0;...;391.0;220.0;171.0;385.0;1.0;...;19.0
4239;Sins;2020-09-27;2746.0;1541.0;17.0;1.0;1523.0;935.0;588.0;1527.0;19.0;...;45.0
4240;Waltenschwil;2020-09-27;2068.0;1185.0;11.0;1.0;1173.0;626.0;547.0;1161.0;9.0;...;40.0
4251;Hellikon;2020-09-27;610.0;359.0;5.0;...;354.0;212.0;142.0;364.0;4.0;...;4.0
4252;Kaiseraugst;2020-09-27;3226.0;1675.0;13.0;...;1662.0;880.0;782.0;1662.0;16.0;...;54.0
4253;Magden;2020-09-27;2666.0;1646.0;20.0;1.0;1625.0;910.0;715.0;1654.0;33.0;...;31.0
4254;Möhlin;2020-09-27;6754.0;3334.0;39.0;...;3295.0;1782.0;1513.0;3333.0;60.0;...;87.0
4255;Mumpf;2020-09-27;883.0;449.0;3.0;...;446.0;225.0;221.0;454.0;7.0;...;7.0
4256;Obermumpf;2020-09-27;730.0;371.0;3.0;...;368.0;230.0;138.0;385.0;13.0;...;6.0
4257;Olsberg;2020-09-27;267.0;175.0;5.0;...;170.0;88.0;82.0;179.0;4.0;...;4.0
4258;Rheinfelden;2020-09-27;7609.0;4130.0;50.0;...;4080.0;2001.0;2079.0;4027.0;41.0;...;178.0
4259;Schupfart;2020-09-27;562.0;339.0;4.0;...;335.0;235.0;100.0;338.0;3.0;...;6.0
4260;Stein (AG);2020-09-27;1593.0;761.0;9.0;...;752.0;417.0;335.0;753.0;16.0;...;29.0
4261;Wallbach;2020-09-27;1400.0;821.0;9.0;...;812.0;464.0;348.0;821.0;13.0;...;19.0
4262;Wegenstetten;2020-09-27;771.0;446.0;9.0;...;437.0;244.0;193.0;440.0;6.0;...;12.0
4263;Zeiningen;2020-09-27;1624.0;889.0;5.0;...;884.0;453.0;431.0;885.0;8.0;...;16.0
4264;Zuzgen;2020-09-27;639.0;370.0;4.0;...;366.0;173.0;193.0;367.0;5.0;...;12.0
4271;Aarburg;2020-09-27;3992.0;1888.0;16.0;...;1872.0;1026.0;846.0;1894.0;46.0;...;50.0
4273;Bottenwil;2020-09-27;602.0;355.0;5.0;...;350.0;216.0;134.0;346.0;10.0;...;19.0
4274;Brittnau;2020-09-27;2887.0;1705.0;22.0;...;1683.0;1005.0;678.0;1646.0;16.0;...;91.0
4275;Kirchleerau;2020-09-27;628.0;384.0;4.0;...;380.0;245.0;135.0;381.0;1.0;...;11.0
4276;Kölliken;2020-09-27;2897.0;1591.0;32.0;...;1559.0;907.0;652.0;1599.0;28.0;...;27.0
4277;Moosleerau;2020-09-27;641.0;387.0;...;...;387.0;278.0;109.0;388.0;5.0;...;6.0
4279;Murgenthal;2020-09-27;1985.0;1001.0;11.0;...;990.0;638.0;352.0;956.0;28.0;...;78.0
4280;Oftringen;2020-09-27;7289.0;3409.0;41.0;2.0;3366.0;1880.0;1486.0;3297.0;35.0;...;188.0
4281;Reitnau;2020-09-27;1063.0;652.0;10.0;...;642.0;435.0;207.0;659.0;12.0;...;14.0
4282;Rothrist;2020-09-27;5676.0;2764.0;35.0;...;2729.0;1620.0;1109.0;2745.0;53.0;...;98.0
4283;Safenwil;2020-09-27;2532.0;1254.0;19.0;...;1235.0;787.0;448.0;1232.0;11.0;...;42.0
4284;Staffelbach;2020-09-27;903.0;487.0;3.0;...;484.0;325.0;159.0;484.0;2.0;...;10.0
4285;Strengelbach;2020-09-27;2949.0;1579.0;15.0;...;1564.0;879.0;685.0;1551.0;36.0;...;67.0
4286;Uerkheim;2020-09-27;1011.0;575.0;3.0;...;572.0;384.0;188.0;584.0;10.0;...;12.0
4287;Vordemwald;2020-09-27;1485.0;873.0;14.0;...;859.0;525.0;334.0;851.0;16.0;...;43.0
4288;Wiliberg;2020-09-27;138.0;101.0;2.0;1.0;98.0;65.0;33.0;96.0;1.0;...;7.0
4289;Zofingen;2020-09-27;8123.0;5019.0;63.0;2.0;4954.0;2552.0;2402.0;4963.0;65.0;...;155.0
4301;Baldingen;2020-09-27;196.0;127.0;...;...;127.0;72.0;55.0;124.0;2.0;...;7.0
4302;Böbikon;2020-09-27;129.0;98.0;3.0;...;95.0;48.0;47.0;74.0;1.0;...;26.0
4303;Böttstein;2020-09-27;1988.0;1108.0;10.0;...;1098.0;713.0;385.0;1095.0;13.0;...;28.0
4304;Döttingen;2020-09-27;2018.0;1130.0;10.0;...;1120.0;642.0;478.0;1117.0;11.0;...;32.0
4305;Endingen;2020-09-27;1666.0;1058.0;15.0;...;1043.0;604.0;439.0;1034.0;7.0;...;34.0
4306;Fisibach;2020-09-27;277.0;164.0;4.0;...;160.0;91.0;69.0;154.0;1.0;...;11.0
4307;Full-Reuenthal;2020-09-27;581.0;368.0;5.0;...;363.0;219.0;144.0;345.0;4.0;...;29.0
4308;Kaiserstuhl;2020-09-27;231.0;150.0;1.0;...;149.0;66.0;83.0;135.0;4.0;...;19.0
4309;Klingnau;2020-09-27;2070.0;1228.0;7.0;1.0;1220.0;687.0;533.0;1190.0;21.0;...;64.0
4310;Koblenz;2020-09-27;799.0;428.0;2.0;...;426.0;245.0;181.0;427.0;8.0;...;15.0
4311;Leibstadt;2020-09-27;736.0;455.0;2.0;...;453.0;280.0;173.0;436.0;2.0;...;21.0
4312;Lengnau (AG);2020-09-27;1872.0;1115.0;12.0;...;1103.0;711.0;392.0;1087.0;10.0;...;51.0
4313;Leuggern;2020-09-27;1453.0;898.0;11.0;1.0;886.0;574.0;312.0;883.0;3.0;...;28.0
4314;Mellikon;2020-09-27;156.0;112.0;...;...;112.0;50.0;62.0;86.0;2.0;...;28.0
4315;Rekingen (AG);2020-09-27;524.0;315.0;1.0;...;314.0;166.0;148.0;305.0;1.0;...;14.0
4316;Rietheim;2020-09-27;413.0;236.0;3.0;...;233.0;121.0;112.0;232.0;5.0;...;12.0
4317;Rümikon;2020-09-27;186.0;113.0;2.0;...;111.0;56.0;55.0;118.0;5.0;...;4.0
4318;Schneisingen;2020-09-27;1098.0;741.0;7.0;...;734.0;459.0;275.0;704.0;8.0;...;50.0
4319;Siglistorf;2020-09-27;414.0;276.0;1.0;...;275.0;174.0;101.0;274.0;3.0;...;7.0
4320;Tegerfelden;2020-09-27;803.0;482.0;4.0;...;478.0;308.0;170.0;461.0;9.0;...;33.0
4322;Wislikofen;2020-09-27;245.0;177.0;...;...;177.0;114.0;63.0;178.0;3.0;...;6.0
4323;Bad Zurzach;2020-09-27;2284.0;1259.0;8.0;...;1251.0;690.0;561.0;1194.0;33.0;...;105.0
4330;nicht zuteilbar;2020-09-27;10845.0;2786.0;54.0;...;2732.0;1359.0;1373.0;2826.0;15.0;...;1.0
