BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4074;Oberwil-Lieli;2023-06-18;1847.0;956.0;15.0;1.0;940.0;770.0;170.0;947.0;12.0;...;29.0
4075;Rudolfstetten-Friedlisberg;2023-06-18;2638.0;1045.0;13.0;4.0;1028.0;806.0;222.0;1027.0;10.0;...;28.0
4076;Sarmenstorf;2023-06-18;2095.0;880.0;11.0;5.0;864.0;606.0;258.0;854.0;2.0;...;37.0
4077;Tägerig;2023-06-18;973.0;398.0;4.0;...;394.0;300.0;94.0;401.0;3.0;...;6.0
4078;Uezwil;2023-06-18;350.0;136.0;...;...;136.0;89.0;47.0;140.0;3.0;...;8.0
4079;Unterlunkhofen;2023-06-18;1092.0;508.0;5.0;...;503.0;381.0;122.0;502.0;7.0;...;14.0
4080;Villmergen;2023-06-18;4217.0;1452.0;17.0;...;1435.0;1059.0;376.0;1450.0;24.0;...;32.0
4081;Widen;2023-06-18;2577.0;1257.0;16.0;...;1241.0;1019.0;222.0;1249.0;11.0;...;34.0
4082;Wohlen (AG);2023-06-18;8420.0;3492.0;58.0;3.0;3431.0;2583.0;848.0;3397.0;68.0;...;212.0
4083;Zufikon;2023-06-18;3057.0;1324.0;13.0;...;1311.0;1033.0;278.0;1320.0;14.0;...;32.0
4084;Islisberg;2023-06-18;477.0;249.0;2.0;...;247.0;184.0;63.0;252.0;3.0;...;7.0
4091;Auenstein;2023-06-18;1229.0;568.0;8.0;...;560.0;429.0;131.0;560.0;3.0;...;17.0
4092;Birr;2023-06-18;1991.0;648.0;2.0;...;646.0;514.0;132.0;650.0;16.0;...;17.0
4093;Birrhard;2023-06-18;520.0;212.0;4.0;...;208.0;158.0;50.0;217.0;3.0;...;6.0
4095;Brugg;2023-06-18;7695.0;3511.0;49.0;2.0;3460.0;2700.0;760.0;3498.0;47.0;...;127.0
4099;Habsburg;2023-06-18;335.0;189.0;...;...;189.0;148.0;41.0;186.0;...;...;3.0
4100;Hausen (AG);2023-06-18;2279.0;937.0;12.0;...;925.0;751.0;174.0;932.0;7.0;...;18.0
4104;Lupfig;2023-06-18;2190.0;958.0;13.0;...;945.0;764.0;181.0;961.0;11.0;...;10.0
4105;Mandach;2023-06-18;239.0;113.0;...;...;113.0;87.0;26.0;107.0;...;...;7.0
4106;Mönthal;2023-06-18;297.0;127.0;3.0;...;124.0;102.0;22.0;125.0;...;...;4.0
4107;Mülligen;2023-06-18;697.0;295.0;4.0;...;291.0;211.0;80.0;291.0;2.0;...;11.0
4110;Remigen;2023-06-18;878.0;406.0;3.0;...;403.0;315.0;88.0;407.0;4.0;...;8.0
4111;Riniken;2023-06-18;974.0;415.0;9.0;1.0;405.0;304.0;101.0;423.0;10.0;...;7.0
4112;Rüfenach;2023-06-18;615.0;294.0;7.0;...;287.0;220.0;67.0;301.0;6.0;...;...
4117;Thalheim (AG);2023-06-18;679.0;317.0;2.0;...;315.0;239.0;76.0;317.0;2.0;...;3.0
4120;Veltheim (AG);2023-06-18;1009.0;398.0;2.0;2.0;394.0;291.0;103.0;397.0;3.0;...;9.0
4121;Villigen;2023-06-18;1311.0;563.0;8.0;...;555.0;418.0;137.0;561.0;5.0;...;7.0
4122;Villnachern;2023-06-18;1121.0;505.0;1.0;...;504.0;379.0;125.0;510.0;9.0;...;6.0
4123;Windisch;2023-06-18;4608.0;2051.0;48.0;...;2003.0;1577.0;426.0;2053.0;22.0;...;36.0
4124;Bözberg;2023-06-18;1208.0;588.0;6.0;...;582.0;432.0;150.0;588.0;6.0;...;12.0
4125;Schinznach;2023-06-18;1668.0;918.0;29.0;...;889.0;684.0;205.0;938.0;14.0;...;14.0
4131;Beinwil am See;2023-06-18;2404.0;1011.0;17.0;...;994.0;745.0;249.0;997.0;10.0;...;32.0
4132;Birrwil;2023-06-18;959.0;444.0;5.0;...;439.0;318.0;121.0;435.0;6.0;...;18.0
4134;Dürrenäsch;2023-06-18;920.0;352.0;9.0;...;343.0;219.0;124.0;356.0;4.0;...;3.0
4135;Gontenschwil;2023-06-18;1461.0;575.0;20.0;...;555.0;382.0;173.0;556.0;7.0;...;27.0
4136;Holziken;2023-06-18;1097.0;362.0;4.0;...;358.0;259.0;99.0;357.0;1.0;...;14.0
4137;Leimbach (AG);2023-06-18;359.0;141.0;2.0;...;139.0;100.0;39.0;138.0;...;...;3.0
4138;Leutwil;2023-06-18;569.0;275.0;4.0;...;271.0;185.0;86.0;273.0;4.0;...;8.0
4139;Menziken;2023-06-18;4060.0;1389.0;19.0;...;1370.0;954.0;416.0;1383.0;15.0;...;33.0
4140;Oberkulm;2023-06-18;1755.0;673.0;13.0;...;660.0;465.0;195.0;655.0;10.0;...;32.0
4141;Reinach (AG);2023-06-18;4508.0;1463.0;15.0;5.0;1443.0;1016.0;427.0;1441.0;17.0;...;51.0
4142;Schlossrued;2023-06-18;633.0;241.0;2.0;...;239.0;159.0;80.0;221.0;...;...;23.0
4143;Schmiedrued;2023-06-18;859.0;312.0;11.0;...;301.0;193.0;108.0;292.0;2.0;...;27.0
4144;Schöftland;2023-06-18;3100.0;1160.0;19.0;...;1141.0;852.0;289.0;1173.0;16.0;...;14.0
4145;Teufenthal (AG);2023-06-18;1072.0;429.0;5.0;...;424.0;288.0;136.0;403.0;...;...;32.0
4146;Unterkulm;2023-06-18;1996.0;721.0;7.0;1.0;713.0;522.0;191.0;716.0;17.0;...;29.0
4147;Zetzwil;2023-06-18;960.0;384.0;7.0;...;377.0;241.0;136.0;385.0;3.0;...;3.0
4161;Eiken;2023-06-18;1483.0;529.0;15.0;...;514.0;383.0;131.0;504.0;2.0;...;30.0
4163;Frick;2023-06-18;3442.0;1296.0;13.0;2.0;1281.0;996.0;285.0;1265.0;8.0;...;44.0
4164;Gansingen;2023-06-18;779.0;471.0;14.0;...;457.0;332.0;125.0;462.0;5.0;...;29.0
4165;Gipf-Oberfrick;2023-06-18;2643.0;1220.0;28.0;...;1192.0;963.0;229.0;1179.0;11.0;...;57.0
4169;Kaisten;2023-06-18;1896.0;761.0;5.0;...;756.0;579.0;177.0;762.0;4.0;...;12.0
4170;Laufenburg;2023-06-18;2023.0;978.0;20.0;...;958.0;769.0;189.0;980.0;5.0;...;23.0
4172;Münchwilen (AG);2023-06-18;610.0;259.0;3.0;...;256.0;198.0;58.0;243.0;2.0;...;21.0
4173;Oberhof;2023-06-18;407.0;185.0;1.0;...;184.0;129.0;55.0;178.0;3.0;...;12.0
4175;Oeschgen;2023-06-18;779.0;296.0;10.0;...;286.0;230.0;56.0;294.0;2.0;...;8.0
4176;Schwaderloch;2023-06-18;416.0;154.0;4.0;...;150.0;110.0;40.0;156.0;1.0;...;...
4177;Sisseln;2023-06-18;962.0;340.0;4.0;...;336.0;244.0;92.0;331.0;6.0;...;18.0
4181;Wittnau;2023-06-18;1028.0;441.0;9.0;...;432.0;312.0;120.0;442.0;5.0;...;10.0
4182;Wölflinswil;2023-06-18;775.0;356.0;5.0;...;351.0;249.0;102.0;355.0;7.0;...;13.0
4183;Zeihen;2023-06-18;811.0;340.0;6.0;...;334.0;247.0;87.0;336.0;1.0;...;8.0
4184;Mettauertal;2023-06-18;1445.0;653.0;19.0;...;634.0;478.0;156.0;664.0;14.0;...;10.0
4185;Böztal;2023-06-18;1880.0;716.0;8.0;...;708.0;522.0;186.0;705.0;13.0;...;33.0
4186;Herznach-Ueken;2023-06-18;1736.0;746.0;12.0;...;734.0;563.0;171.0;744.0;11.0;...;17.0
4191;Ammerswil;2023-06-18;513.0;221.0;4.0;...;217.0;154.0;63.0;227.0;4.0;...;1.0
4192;Boniswil;2023-06-18;1171.0;559.0;9.0;...;550.0;406.0;144.0;554.0;3.0;...;14.0
4193;Brunegg;2023-06-18;527.0;177.0;3.0;...;174.0;139.0;35.0;168.0;1.0;...;12.0
4194;Dintikon;2023-06-18;1383.0;579.0;8.0;...;571.0;413.0;158.0;575.0;2.0;...;9.0
4195;Egliswil;2023-06-18;1119.0;438.0;9.0;...;429.0;295.0;134.0;456.0;8.0;...;10.0
4196;Fahrwangen;2023-06-18;1459.0;514.0;5.0;...;509.0;380.0;129.0;509.0;8.0;...;15.0
4197;Hallwil;2023-06-18;659.0;284.0;4.0;...;280.0;176.0;104.0;254.0;3.0;...;34.0
4198;Hendschiken;2023-06-18;852.0;335.0;5.0;...;330.0;240.0;90.0;335.0;3.0;...;7.0
4199;Holderbank (AG);2023-06-18;818.0;278.0;2.0;...;276.0;191.0;85.0;280.0;3.0;...;3.0
4200;Hunzenschwil;2023-06-18;2386.0;731.0;10.0;...;721.0;521.0;200.0;736.0;9.0;...;13.0
4201;Lenzburg;2023-06-18;6553.0;2857.0;47.0;...;2810.0;2192.0;618.0;2837.0;64.0;...;106.0
4202;Meisterschwanden;2023-06-18;2302.0;958.0;16.0;...;942.0;719.0;223.0;962.0;9.0;...;14.0
4203;Möriken-Wildegg;2023-06-18;2986.0;1327.0;20.0;...;1307.0;1024.0;283.0;1323.0;8.0;...;26.0
4204;Niederlenz;2023-06-18;2675.0;1050.0;19.0;...;1031.0;779.0;252.0;1053.0;8.0;...;18.0
4205;Othmarsingen;2023-06-18;1797.0;636.0;13.0;...;623.0;455.0;168.0;628.0;10.0;...;22.0
4206;Rupperswil;2023-06-18;3572.0;1332.0;22.0;...;1310.0;954.0;356.0;1337.0;15.0;...;21.0
4207;Schafisheim;2023-06-18;1964.0;816.0;12.0;1.0;803.0;579.0;224.0;824.0;17.0;...;20.0
4208;Seengen;2023-06-18;3153.0;1698.0;38.0;1.0;1659.0;1292.0;367.0;1744.0;29.0;...;42.0
4209;Seon;2023-06-18;3294.0;1235.0;25.0;1.0;1209.0;907.0;302.0;1244.0;23.0;...;27.0
4210;Staufen;2023-06-18;2686.0;1205.0;13.0;...;1192.0;972.0;220.0;1197.0;6.0;...;21.0
4221;Abtwil;2023-06-18;694.0;255.0;1.0;1.0;253.0;161.0;92.0;248.0;3.0;...;11.0
4222;Aristau;2023-06-18;1035.0;379.0;1.0;...;378.0;285.0;93.0;374.0;4.0;...;10.0
4223;Auw;2023-06-18;1367.0;497.0;4.0;...;493.0;372.0;121.0;497.0;11.0;...;13.0
4224;Beinwil (Freiamt);2023-06-18;860.0;399.0;11.0;...;388.0;291.0;97.0;406.0;6.0;...;...
4226;Besenbüren;2023-06-18;460.0;192.0;5.0;...;187.0;124.0;63.0;190.0;...;...;8.0
4227;Bettwil;2023-06-18;489.0;226.0;3.0;...;223.0;159.0;64.0;226.0;...;...;1.0
4228;Boswil;2023-06-18;1970.0;728.0;11.0;...;717.0;523.0;194.0;731.0;16.0;...;17.0
4229;Bünzen;2023-06-18;790.0;349.0;5.0;...;344.0;245.0;99.0;350.0;3.0;...;6.0
4230;Buttwil;2023-06-18;906.0;455.0;8.0;...;447.0;341.0;106.0;468.0;12.0;...;15.0
4231;Dietwil;2023-06-18;910.0;346.0;3.0;...;343.0;239.0;104.0;344.0;4.0;...;7.0
4232;Geltwil;2023-06-18;159.0;64.0;2.0;...;62.0;44.0;18.0;65.0;1.0;...;2.0
4233;Kallern;2023-06-18;272.0;130.0;3.0;...;127.0;83.0;44.0;121.0;1.0;...;10.0
4234;Merenschwand;2023-06-18;2361.0;990.0;12.0;...;978.0;731.0;247.0;998.0;13.0;...;14.0
4235;Mühlau;2023-06-18;813.0;327.0;3.0;...;324.0;244.0;80.0;327.0;1.0;...;4.0
4236;Muri (AG);2023-06-18;5381.0;1966.0;30.0;...;1936.0;1475.0;461.0;1956.0;14.0;...;36.0
4237;Oberrüti;2023-06-18;1046.0;418.0;6.0;...;412.0;331.0;81.0;423.0;4.0;...;4.0
4238;Rottenschwil;2023-06-18;670.0;283.0;4.0;...;279.0;207.0;72.0;276.0;1.0;...;11.0
4239;Sins;2023-06-18;2822.0;1087.0;18.0;...;1069.0;866.0;203.0;1095.0;18.0;...;18.0
4240;Waltenschwil;2023-06-18;2095.0;824.0;19.0;1.0;804.0;619.0;185.0;828.0;8.0;...;11.0
4251;Hellikon;2023-06-18;611.0;250.0;5.0;...;245.0;173.0;72.0;252.0;3.0;...;4.0
4252;Kaiseraugst;2023-06-18;3204.0;1150.0;18.0;...;1132.0;886.0;246.0;1125.0;15.0;...;50.0
4253;Magden;2023-06-18;2675.0;1296.0;16.0;...;1280.0;1064.0;216.0;1285.0;16.0;...;35.0
4254;Möhlin;2023-06-18;6750.0;2401.0;32.0;...;2369.0;1894.0;475.0;2390.0;29.0;...;51.0
4255;Mumpf;2023-06-18;884.0;299.0;4.0;...;295.0;229.0;66.0;300.0;4.0;...;5.0
4256;Obermumpf;2023-06-18;722.0;268.0;7.0;...;261.0;187.0;74.0;280.0;6.0;...;2.0
4257;Olsberg;2023-06-18;263.0;134.0;1.0;...;133.0;112.0;21.0;134.0;1.0;...;1.0
4258;Rheinfelden;2023-06-18;7590.0;2995.0;27.0;...;2968.0;2446.0;522.0;2972.0;41.0;...;112.0
4259;Schupfart;2023-06-18;588.0;226.0;3.0;...;223.0;168.0;55.0;228.0;2.0;...;3.0
4260;Stein (AG);2023-06-18;1624.0;688.0;15.0;...;673.0;519.0;154.0;695.0;19.0;...;26.0
4261;Wallbach;2023-06-18;1410.0;613.0;8.0;...;605.0;466.0;139.0;613.0;12.0;...;15.0
4262;Wegenstetten;2023-06-18;765.0;315.0;15.0;...;300.0;204.0;96.0;314.0;1.0;...;3.0
4263;Zeiningen;2023-06-18;1659.0;611.0;8.0;...;603.0;485.0;118.0;613.0;6.0;...;6.0
4264;Zuzgen;2023-06-18;611.0;274.0;4.0;...;270.0;213.0;57.0;277.0;2.0;...;5.0
4271;Aarburg;2023-06-18;4001.0;1271.0;12.0;...;1259.0;948.0;311.0;1242.0;10.0;...;49.0
4273;Bottenwil;2023-06-18;613.0;231.0;2.0;...;229.0;164.0;65.0;227.0;2.0;...;11.0
4274;Brittnau;2023-06-18;2987.0;1102.0;14.0;...;1088.0;799.0;289.0;1061.0;6.0;...;57.0
4275;Kirchleerau;2023-06-18;634.0;272.0;2.0;...;270.0;187.0;83.0;261.0;...;...;14.0
4276;Kölliken;2023-06-18;2977.0;1103.0;21.0;...;1082.0;742.0;340.0;1101.0;23.0;...;55.0
4277;Moosleerau;2023-06-18;651.0;244.0;3.0;...;241.0;166.0;75.0;218.0;3.0;...;30.0
4279;Murgenthal;2023-06-18;1968.0;695.0;24.0;...;671.0;491.0;180.0;655.0;14.0;...;62.0
4280;Oftringen;2023-06-18;7277.0;2237.0;41.0;...;2196.0;1607.0;589.0;2193.0;37.0;...;110.0
4281;Reitnau;2023-06-18;1124.0;434.0;7.0;...;427.0;287.0;140.0;434.0;13.0;...;14.0
4282;Rothrist;2023-06-18;5793.0;1809.0;29.0;1.0;1779.0;1308.0;471.0;1783.0;30.0;...;65.0
4283;Safenwil;2023-06-18;2662.0;891.0;13.0;...;878.0;666.0;212.0;859.0;6.0;...;44.0
4284;Staffelbach;2023-06-18;930.0;337.0;...;...;337.0;225.0;112.0;324.0;2.0;...;27.0
4285;Strengelbach;2023-06-18;2949.0;1143.0;17.0;...;1126.0;847.0;279.0;1107.0;5.0;...;60.0
4286;Uerkheim;2023-06-18;1029.0;377.0;5.0;...;372.0;239.0;133.0;381.0;5.0;...;5.0
4287;Vordemwald;2023-06-18;1477.0;618.0;16.0;...;602.0;448.0;154.0;625.0;10.0;...;17.0
4288;Wiliberg;2023-06-18;137.0;71.0;...;...;71.0;45.0;26.0;70.0;...;...;2.0
4289;Zofingen;2023-06-18;8331.0;3760.0;62.0;1.0;3697.0;2863.0;834.0;3735.0;33.0;...;78.0
4303;Böttstein;2023-06-18;2052.0;783.0;11.0;...;772.0;619.0;153.0;770.0;8.0;...;31.0
4304;Döttingen;2023-06-18;2039.0;732.0;12.0;...;720.0;552.0;168.0;728.0;7.0;...;16.0
4305;Endingen;2023-06-18;1713.0;768.0;11.0;...;757.0;585.0;172.0;754.0;5.0;...;23.0
4306;Fisibach;2023-06-18;306.0;126.0;1.0;...;125.0;100.0;25.0;120.0;2.0;...;9.0
4307;Full-Reuenthal;2023-06-18;620.0;294.0;6.0;...;288.0;224.0;64.0;278.0;1.0;...;28.0
4309;Klingnau;2023-06-18;2042.0;920.0;12.0;5.0;903.0;708.0;195.0;913.0;9.0;...;39.0
4310;Koblenz;2023-06-18;794.0;268.0;2.0;...;266.0;192.0;74.0;263.0;2.0;...;8.0
4311;Leibstadt;2023-06-18;765.0;307.0;2.0;...;305.0;229.0;76.0;297.0;4.0;...;15.0
4312;Lengnau (AG);2023-06-18;1955.0;946.0;16.0;...;930.0;758.0;172.0;945.0;11.0;...;46.0
4313;Leuggern;2023-06-18;1490.0;649.0;9.0;...;640.0;483.0;157.0;633.0;8.0;...;25.0
4314;Mellikon;2023-06-18;162.0;92.0;1.0;...;91.0;78.0;13.0;72.0;...;...;20.0
4318;Schneisingen;2023-06-18;1115.0;540.0;6.0;...;534.0;428.0;106.0;510.0;4.0;...;37.0
4319;Siglistorf;2023-06-18;443.0;216.0;2.0;...;214.0;164.0;50.0;212.0;...;...;7.0
4320;Tegerfelden;2023-06-18;846.0;360.0;6.0;...;354.0;283.0;71.0;353.0;3.0;...;12.0
4324;Zurzach;2023-06-18;4377.0;1617.0;26.0;...;1591.0;1236.0;355.0;1607.0;23.0;...;54.0
4330;nicht zuteilbar;2023-06-18;12238.0;2555.0;30.0;1.0;2524.0;2133.0;391.0;2628.0;58.0;...;1.0
