BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4028;Freienwil;2023-06-18;751.0;395.0;3.0;...;392.0;242.0;150.0;373.0;1.0;...;24.0
4029;Gebenstorf;2023-06-18;3347.0;1352.0;3.0;...;1349.0;766.0;583.0;1338.0;14.0;...;33.0
4030;Killwangen;2023-06-18;1190.0;419.0;3.0;1.0;415.0;222.0;193.0;420.0;3.0;...;5.0
4031;Künten;2023-06-18;1267.0;559.0;...;...;559.0;247.0;312.0;554.0;4.0;...;9.0
4032;Mägenwil;2023-06-18;1291.0;484.0;5.0;...;479.0;212.0;267.0;480.0;5.0;...;12.0
4033;Mellingen;2023-06-18;3222.0;1138.0;8.0;...;1130.0;603.0;527.0;1106.0;10.0;...;43.0
4034;Neuenhof;2023-06-18;3609.0;1139.0;9.0;...;1130.0;556.0;574.0;1141.0;19.0;...;21.0
4035;Niederrohrdorf;2023-06-18;2994.0;1254.0;6.0;...;1248.0;724.0;524.0;1232.0;15.0;...;42.0
4037;Oberrohrdorf;2023-06-18;2813.0;1411.0;9.0;...;1402.0;734.0;668.0;1397.0;22.0;...;43.0
4038;Obersiggenthal;2023-06-18;4927.0;2161.0;8.0;2.0;2151.0;1328.0;823.0;2071.0;9.0;...;99.0
4039;Remetschwil;2023-06-18;1463.0;661.0;5.0;...;656.0;301.0;355.0;629.0;5.0;...;38.0
4040;Spreitenbach;2023-06-18;4709.0;1256.0;8.0;1.0;1247.0;638.0;609.0;1248.0;4.0;...;20.0
4041;Stetten (AG);2023-06-18;1489.0;564.0;3.0;...;561.0;264.0;297.0;569.0;14.0;...;15.0
4042;Turgi;2023-06-18;1557.0;589.0;3.0;...;586.0;392.0;194.0;584.0;11.0;...;16.0
4044;Untersiggenthal;2023-06-18;4252.0;1760.0;7.0;1.0;1752.0;1016.0;736.0;1801.0;17.0;...;68.0
4045;Wettingen;2023-06-18;12484.0;5587.0;41.0;...;5546.0;3473.0;2073.0;5556.0;34.0;...;111.0
4046;Wohlenschwil;2023-06-18;1154.0;507.0;3.0;...;504.0;268.0;236.0;507.0;10.0;...;19.0
4047;Würenlingen;2023-06-18;3008.0;1214.0;7.0;...;1207.0;569.0;638.0;1190.0;15.0;...;45.0
4048;Würenlos;2023-06-18;4293.0;1903.0;11.0;1.0;1891.0;1033.0;858.0;1843.0;15.0;...;85.0
4049;Ehrendingen;2023-06-18;3216.0;1388.0;10.0;...;1378.0;696.0;682.0;1373.0;14.0;...;41.0
4061;Arni (AG);2023-06-18;1301.0;625.0;4.0;1.0;620.0;326.0;294.0;609.0;4.0;...;32.0
4062;Berikon;2023-06-18;3224.0;1381.0;8.0;...;1373.0;697.0;676.0;1402.0;20.0;...;35.0
4063;Bremgarten (AG);2023-06-18;5580.0;2296.0;16.0;...;2280.0;1323.0;957.0;2272.0;30.0;...;63.0
4064;Büttikon;2023-06-18;721.0;287.0;...;...;287.0;110.0;177.0;280.0;5.0;...;13.0
4065;Dottikon;2023-06-18;2014.0;860.0;8.0;...;852.0;369.0;483.0;868.0;22.0;...;23.0
4066;Eggenwil;2023-06-18;683.0;335.0;...;...;335.0;168.0;167.0;342.0;7.0;...;5.0
4067;Fischbach-Göslikon;2023-06-18;1083.0;428.0;4.0;...;424.0;167.0;257.0;429.0;6.0;...;8.0
4068;Hägglingen;2023-06-18;1699.0;751.0;4.0;...;747.0;343.0;404.0;757.0;14.0;...;12.0
4071;Jonen;2023-06-18;1540.0;745.0;...;...;745.0;413.0;332.0;731.0;9.0;...;23.0
4072;Niederwil (AG);2023-06-18;1998.0;844.0;3.0;...;841.0;334.0;507.0;808.0;11.0;...;51.0
4073;Oberlunkhofen;2023-06-18;1509.0;764.0;...;...;764.0;415.0;349.0;754.0;8.0;...;29.0
4074;Oberwil-Lieli;2023-06-18;1847.0;959.0;3.0;...;956.0;494.0;462.0;947.0;12.0;...;29.0
4075;Rudolfstetten-Friedlisberg;2023-06-18;2638.0;1044.0;5.0;2.0;1037.0;551.0;486.0;1027.0;10.0;...;28.0
4076;Sarmenstorf;2023-06-18;2095.0;886.0;4.0;5.0;877.0;361.0;516.0;854.0;2.0;...;37.0
4077;Tägerig;2023-06-18;973.0;399.0;3.0;...;396.0;167.0;229.0;401.0;3.0;...;6.0
4078;Uezwil;2023-06-18;350.0;144.0;...;...;144.0;51.0;93.0;140.0;3.0;...;8.0
4079;Unterlunkhofen;2023-06-18;1092.0;509.0;4.0;...;505.0;223.0;282.0;502.0;7.0;...;14.0
4080;Villmergen;2023-06-18;4217.0;1456.0;11.0;...;1445.0;574.0;871.0;1450.0;24.0;...;32.0
4081;Widen;2023-06-18;2577.0;1269.0;11.0;...;1258.0;669.0;589.0;1249.0;11.0;...;34.0
4082;Wohlen (AG);2023-06-18;8420.0;3478.0;31.0;2.0;3445.0;1680.0;1765.0;3397.0;68.0;...;212.0
4083;Zufikon;2023-06-18;3057.0;1334.0;3.0;...;1331.0;657.0;674.0;1320.0;14.0;...;32.0
4084;Islisberg;2023-06-18;477.0;251.0;...;...;251.0;122.0;129.0;252.0;3.0;...;7.0
4091;Auenstein;2023-06-18;1229.0;574.0;2.0;...;572.0;282.0;290.0;560.0;3.0;...;17.0
4092;Birr;2023-06-18;1991.0;650.0;...;...;650.0;283.0;367.0;650.0;16.0;...;17.0
4093;Birrhard;2023-06-18;520.0;219.0;...;...;219.0;71.0;148.0;217.0;3.0;...;6.0
4095;Brugg;2023-06-18;7695.0;3528.0;34.0;...;3494.0;2132.0;1362.0;3498.0;47.0;...;127.0
4099;Habsburg;2023-06-18;335.0;189.0;4.0;...;185.0;89.0;96.0;186.0;...;...;3.0
4100;Hausen (AG);2023-06-18;2279.0;942.0;9.0;...;933.0;431.0;502.0;932.0;7.0;...;18.0
4104;Lupfig;2023-06-18;2190.0;960.0;5.0;...;955.0;422.0;533.0;961.0;11.0;...;10.0
4105;Mandach;2023-06-18;239.0;114.0;...;...;114.0;37.0;77.0;107.0;...;...;7.0
4106;Mönthal;2023-06-18;297.0;126.0;...;...;126.0;52.0;74.0;125.0;...;...;4.0
4107;Mülligen;2023-06-18;697.0;296.0;2.0;...;294.0;137.0;157.0;291.0;2.0;...;11.0
4110;Remigen;2023-06-18;878.0;410.0;4.0;...;406.0;181.0;225.0;407.0;4.0;...;8.0
4111;Riniken;2023-06-18;974.0;416.0;1.0;1.0;414.0;221.0;193.0;423.0;10.0;...;7.0
4112;Rüfenach;2023-06-18;615.0;295.0;1.0;...;294.0;144.0;150.0;301.0;6.0;...;...
4117;Thalheim (AG);2023-06-18;679.0;317.0;...;...;317.0;122.0;195.0;317.0;2.0;...;3.0
4120;Veltheim (AG);2023-06-18;1009.0;400.0;1.0;1.0;398.0;166.0;232.0;397.0;3.0;...;9.0
4121;Villigen;2023-06-18;1311.0;563.0;7.0;...;556.0;241.0;315.0;561.0;5.0;...;7.0
4122;Villnachern;2023-06-18;1121.0;506.0;5.0;...;501.0;231.0;270.0;510.0;9.0;...;6.0
4123;Windisch;2023-06-18;4608.0;2061.0;5.0;1.0;2055.0;1389.0;666.0;2053.0;22.0;...;36.0
4124;Bözberg;2023-06-18;1208.0;593.0;5.0;...;588.0;231.0;357.0;588.0;6.0;...;12.0
4125;Schinznach;2023-06-18;1668.0;921.0;16.0;...;905.0;452.0;453.0;938.0;14.0;...;14.0
4131;Beinwil am See;2023-06-18;2404.0;1018.0;5.0;...;1013.0;514.0;499.0;997.0;10.0;...;32.0
4132;Birrwil;2023-06-18;959.0;447.0;1.0;...;446.0;200.0;246.0;435.0;6.0;...;18.0
4134;Dürrenäsch;2023-06-18;920.0;354.0;7.0;...;347.0;92.0;255.0;356.0;4.0;...;3.0
4135;Gontenschwil;2023-06-18;1461.0;575.0;6.0;...;569.0;201.0;368.0;556.0;7.0;...;27.0
4136;Holziken;2023-06-18;1097.0;369.0;1.0;...;368.0;123.0;245.0;357.0;1.0;...;14.0
4137;Leimbach (AG);2023-06-18;359.0;141.0;2.0;...;139.0;35.0;104.0;138.0;...;...;3.0
4138;Leutwil;2023-06-18;569.0;277.0;2.0;...;275.0;90.0;185.0;273.0;4.0;...;8.0
4139;Menziken;2023-06-18;4060.0;1392.0;11.0;...;1381.0;538.0;843.0;1383.0;15.0;...;33.0
4140;Oberkulm;2023-06-18;1755.0;673.0;1.0;...;672.0;237.0;435.0;655.0;10.0;...;32.0
4141;Reinach (AG);2023-06-18;4508.0;1473.0;4.0;3.0;1466.0;568.0;898.0;1441.0;17.0;...;51.0
4142;Schlossrued;2023-06-18;633.0;244.0;1.0;...;243.0;95.0;148.0;221.0;...;...;23.0
4143;Schmiedrued;2023-06-18;859.0;314.0;5.0;...;309.0;92.0;217.0;292.0;2.0;...;27.0
4144;Schöftland;2023-06-18;3100.0;1166.0;4.0;...;1162.0;490.0;672.0;1173.0;16.0;...;14.0
4145;Teufenthal (AG);2023-06-18;1072.0;432.0;5.0;...;427.0;141.0;286.0;403.0;...;...;32.0
4146;Unterkulm;2023-06-18;1996.0;724.0;...;...;724.0;261.0;463.0;716.0;17.0;...;29.0
4147;Zetzwil;2023-06-18;960.0;385.0;1.0;...;384.0;134.0;250.0;385.0;3.0;...;3.0
4161;Eiken;2023-06-18;1483.0;531.0;8.0;...;523.0;235.0;288.0;504.0;2.0;...;30.0
4163;Frick;2023-06-18;3442.0;1300.0;5.0;5.0;1290.0;712.0;578.0;1265.0;8.0;...;44.0
4164;Gansingen;2023-06-18;779.0;472.0;9.0;...;463.0;212.0;251.0;462.0;5.0;...;29.0
4165;Gipf-Oberfrick;2023-06-18;2643.0;1225.0;9.0;...;1216.0;739.0;477.0;1179.0;11.0;...;57.0
4169;Kaisten;2023-06-18;1896.0;767.0;9.0;...;758.0;393.0;365.0;762.0;4.0;...;12.0
4170;Laufenburg;2023-06-18;2023.0;981.0;18.0;...;963.0;527.0;436.0;980.0;5.0;...;23.0
4172;Münchwilen (AG);2023-06-18;610.0;262.0;...;...;262.0;114.0;148.0;243.0;2.0;...;21.0
4173;Oberhof;2023-06-18;407.0;184.0;1.0;...;183.0;83.0;100.0;178.0;3.0;...;12.0
4175;Oeschgen;2023-06-18;779.0;300.0;2.0;...;298.0;144.0;154.0;294.0;2.0;...;8.0
4176;Schwaderloch;2023-06-18;416.0;155.0;2.0;...;153.0;49.0;104.0;156.0;1.0;...;...
4177;Sisseln;2023-06-18;962.0;343.0;2.0;...;341.0;134.0;207.0;331.0;6.0;...;18.0
4181;Wittnau;2023-06-18;1028.0;446.0;1.0;...;445.0;199.0;246.0;442.0;5.0;...;10.0
4182;Wölflinswil;2023-06-18;775.0;361.0;...;...;361.0;125.0;236.0;355.0;7.0;...;13.0
4183;Zeihen;2023-06-18;811.0;339.0;2.0;...;337.0;154.0;183.0;336.0;1.0;...;8.0
4184;Mettauertal;2023-06-18;1445.0;653.0;4.0;...;649.0;277.0;372.0;664.0;14.0;...;10.0
4185;Böztal;2023-06-18;1880.0;723.0;5.0;...;718.0;302.0;416.0;705.0;13.0;...;33.0
4186;Herznach-Ueken;2023-06-18;1736.0;748.0;9.0;...;739.0;344.0;395.0;744.0;11.0;...;17.0
4191;Ammerswil;2023-06-18;513.0;223.0;...;...;223.0;101.0;122.0;227.0;4.0;...;1.0
4192;Boniswil;2023-06-18;1171.0;564.0;6.0;...;558.0;256.0;302.0;554.0;3.0;...;14.0
4193;Brunegg;2023-06-18;527.0;177.0;...;...;177.0;58.0;119.0;168.0;1.0;...;12.0
4194;Dintikon;2023-06-18;1383.0;581.0;...;...;581.0;217.0;364.0;575.0;2.0;...;9.0
4195;Egliswil;2023-06-18;1119.0;457.0;...;...;457.0;186.0;271.0;456.0;8.0;...;10.0
4196;Fahrwangen;2023-06-18;1459.0;516.0;7.0;...;509.0;205.0;304.0;509.0;8.0;...;15.0
4197;Hallwil;2023-06-18;659.0;285.0;1.0;...;284.0;95.0;189.0;254.0;3.0;...;34.0
4198;Hendschiken;2023-06-18;852.0;338.0;...;...;338.0;135.0;203.0;335.0;3.0;...;7.0
4199;Holderbank (AG);2023-06-18;818.0;280.0;2.0;...;278.0;86.0;192.0;280.0;3.0;...;3.0
4200;Hunzenschwil;2023-06-18;2386.0;739.0;5.0;...;734.0;260.0;474.0;736.0;9.0;...;13.0
4201;Lenzburg;2023-06-18;6553.0;2869.0;16.0;...;2853.0;1922.0;931.0;2837.0;64.0;...;106.0
4202;Meisterschwanden;2023-06-18;2302.0;962.0;2.0;...;960.0;466.0;494.0;962.0;9.0;...;14.0
4203;Möriken-Wildegg;2023-06-18;2986.0;1340.0;9.0;...;1331.0;636.0;695.0;1323.0;8.0;...;26.0
4204;Niederlenz;2023-06-18;2675.0;1062.0;3.0;...;1059.0;597.0;462.0;1053.0;8.0;...;18.0
4205;Othmarsingen;2023-06-18;1797.0;638.0;3.0;...;635.0;277.0;358.0;628.0;10.0;...;22.0
4206;Rupperswil;2023-06-18;3572.0;1338.0;15.0;...;1323.0;573.0;750.0;1337.0;15.0;...;21.0
4207;Schafisheim;2023-06-18;1964.0;824.0;4.0;2.0;818.0;370.0;448.0;824.0;17.0;...;20.0
4208;Seengen;2023-06-18;3153.0;1602.0;13.0;1.0;1588.0;685.0;903.0;1744.0;29.0;...;42.0
4209;Seon;2023-06-18;3294.0;1243.0;8.0;...;1235.0;550.0;685.0;1244.0;23.0;...;27.0
4210;Staufen;2023-06-18;2686.0;1210.0;5.0;...;1205.0;709.0;496.0;1197.0;6.0;...;21.0
4221;Abtwil;2023-06-18;694.0;254.0;1.0;...;253.0;99.0;154.0;248.0;3.0;...;11.0
4222;Aristau;2023-06-18;1035.0;379.0;1.0;...;378.0;162.0;216.0;374.0;4.0;...;10.0
4223;Auw;2023-06-18;1367.0;498.0;...;...;498.0;225.0;273.0;497.0;11.0;...;13.0
4224;Beinwil (Freiamt);2023-06-18;860.0;389.0;4.0;...;385.0;139.0;246.0;406.0;6.0;...;...
4226;Besenbüren;2023-06-18;460.0;197.0;2.0;...;195.0;75.0;120.0;190.0;...;...;8.0
4227;Bettwil;2023-06-18;489.0;226.0;1.0;...;225.0;97.0;128.0;226.0;...;...;1.0
4228;Boswil;2023-06-18;1970.0;726.0;2.0;...;724.0;288.0;436.0;731.0;16.0;...;17.0
4229;Bünzen;2023-06-18;790.0;352.0;...;...;352.0;157.0;195.0;350.0;3.0;...;6.0
4230;Buttwil;2023-06-18;906.0;458.0;7.0;...;451.0;233.0;218.0;468.0;12.0;...;15.0
4231;Dietwil;2023-06-18;910.0;347.0;2.0;1.0;344.0;137.0;207.0;344.0;4.0;...;7.0
4232;Geltwil;2023-06-18;159.0;66.0;...;...;66.0;17.0;49.0;65.0;1.0;...;2.0
4233;Kallern;2023-06-18;272.0;130.0;1.0;...;129.0;56.0;73.0;121.0;1.0;...;10.0
4234;Merenschwand;2023-06-18;2361.0;996.0;5.0;...;991.0;466.0;525.0;998.0;13.0;...;14.0
4235;Mühlau;2023-06-18;813.0;328.0;2.0;...;326.0;150.0;176.0;327.0;1.0;...;4.0
4236;Muri (AG);2023-06-18;5381.0;1971.0;11.0;...;1960.0;1088.0;872.0;1956.0;14.0;...;36.0
4237;Oberrüti;2023-06-18;1046.0;409.0;2.0;...;407.0;217.0;190.0;423.0;4.0;...;4.0
4238;Rottenschwil;2023-06-18;670.0;285.0;...;...;285.0;111.0;174.0;276.0;1.0;...;11.0
4239;Sins;2023-06-18;2822.0;1093.0;5.0;...;1088.0;521.0;567.0;1095.0;18.0;...;18.0
4240;Waltenschwil;2023-06-18;2095.0;829.0;3.0;...;826.0;411.0;415.0;828.0;8.0;...;11.0
4251;Hellikon;2023-06-18;611.0;252.0;1.0;...;251.0;104.0;147.0;252.0;3.0;...;4.0
4252;Kaiseraugst;2023-06-18;3204.0;1152.0;9.0;...;1143.0;622.0;521.0;1125.0;15.0;...;50.0
4253;Magden;2023-06-18;2675.0;1301.0;11.0;...;1290.0;760.0;530.0;1285.0;16.0;...;35.0
4254;Möhlin;2023-06-18;6750.0;2412.0;21.0;...;2391.0;1262.0;1129.0;2390.0;29.0;...;51.0
4255;Mumpf;2023-06-18;884.0;297.0;3.0;...;294.0;136.0;158.0;300.0;4.0;...;5.0
4256;Obermumpf;2023-06-18;722.0;273.0;1.0;...;272.0;118.0;154.0;280.0;6.0;...;2.0
4257;Olsberg;2023-06-18;263.0;134.0;3.0;...;131.0;64.0;67.0;134.0;1.0;...;1.0
4258;Rheinfelden;2023-06-18;7590.0;3028.0;27.0;...;3001.0;1926.0;1075.0;2972.0;41.0;...;112.0
4259;Schupfart;2023-06-18;588.0;227.0;2.0;...;225.0;104.0;121.0;228.0;2.0;...;3.0
4260;Stein (AG);2023-06-18;1624.0;690.0;4.0;...;686.0;326.0;360.0;695.0;19.0;...;26.0
4261;Wallbach;2023-06-18;1410.0;615.0;5.0;...;610.0;282.0;328.0;613.0;12.0;...;15.0
4262;Wegenstetten;2023-06-18;765.0;316.0;1.0;...;315.0;124.0;191.0;314.0;1.0;...;3.0
4263;Zeiningen;2023-06-18;1659.0;612.0;4.0;...;608.0;324.0;284.0;613.0;6.0;...;6.0
4264;Zuzgen;2023-06-18;611.0;279.0;...;...;279.0;118.0;161.0;277.0;2.0;...;5.0
4271;Aarburg;2023-06-18;4001.0;1277.0;7.0;...;1270.0;646.0;624.0;1242.0;10.0;...;49.0
4273;Bottenwil;2023-06-18;613.0;233.0;1.0;...;232.0;90.0;142.0;227.0;2.0;...;11.0
4274;Brittnau;2023-06-18;2987.0;1109.0;10.0;...;1099.0;506.0;593.0;1061.0;6.0;...;57.0
4275;Kirchleerau;2023-06-18;634.0;274.0;1.0;...;273.0;98.0;175.0;261.0;...;...;14.0
4276;Kölliken;2023-06-18;2977.0;1120.0;8.0;...;1112.0;446.0;666.0;1101.0;23.0;...;55.0
4277;Moosleerau;2023-06-18;651.0;242.0;2.0;...;240.0;67.0;173.0;218.0;3.0;...;30.0
4279;Murgenthal;2023-06-18;1968.0;702.0;5.0;...;697.0;260.0;437.0;655.0;14.0;...;62.0
4280;Oftringen;2023-06-18;7277.0;2255.0;19.0;...;2236.0;1057.0;1179.0;2193.0;37.0;...;110.0
4281;Reitnau;2023-06-18;1124.0;434.0;2.0;...;432.0;139.0;293.0;434.0;13.0;...;14.0
4282;Rothrist;2023-06-18;5793.0;1813.0;11.0;1.0;1801.0;750.0;1051.0;1783.0;30.0;...;65.0
4283;Safenwil;2023-06-18;2662.0;895.0;4.0;...;891.0;342.0;549.0;859.0;6.0;...;44.0
4284;Staffelbach;2023-06-18;930.0;349.0;...;...;349.0;101.0;248.0;324.0;2.0;...;27.0
4285;Strengelbach;2023-06-18;2949.0;1153.0;11.0;...;1142.0;551.0;591.0;1107.0;5.0;...;60.0
4286;Uerkheim;2023-06-18;1029.0;378.0;6.0;...;372.0;103.0;269.0;381.0;5.0;...;5.0
4287;Vordemwald;2023-06-18;1477.0;626.0;4.0;...;622.0;257.0;365.0;625.0;10.0;...;17.0
4288;Wiliberg;2023-06-18;137.0;72.0;...;...;72.0;30.0;42.0;70.0;...;...;2.0
4289;Zofingen;2023-06-18;8331.0;3772.0;15.0;...;3757.0;2253.0;1504.0;3735.0;33.0;...;78.0
4303;Böttstein;2023-06-18;2052.0;791.0;6.0;...;785.0;291.0;494.0;770.0;8.0;...;31.0
4304;Döttingen;2023-06-18;2039.0;735.0;2.0;...;733.0;355.0;378.0;728.0;7.0;...;16.0
4305;Endingen;2023-06-18;1713.0;771.0;7.0;...;764.0;395.0;369.0;754.0;5.0;...;23.0
4306;Fisibach;2023-06-18;306.0;127.0;...;...;127.0;46.0;81.0;120.0;2.0;...;9.0
4307;Full-Reuenthal;2023-06-18;620.0;299.0;4.0;...;295.0;127.0;168.0;278.0;1.0;...;28.0
4309;Klingnau;2023-06-18;2042.0;922.0;5.0;1.0;916.0;462.0;454.0;913.0;9.0;...;39.0
4310;Koblenz;2023-06-18;794.0;269.0;2.0;...;267.0;117.0;150.0;263.0;2.0;...;8.0
4311;Leibstadt;2023-06-18;765.0;307.0;3.0;...;304.0;87.0;217.0;297.0;4.0;...;15.0
4312;Lengnau (AG);2023-06-18;1955.0;965.0;11.0;...;954.0;456.0;498.0;945.0;11.0;...;46.0
4313;Leuggern;2023-06-18;1490.0;649.0;1.0;...;648.0;246.0;402.0;633.0;8.0;...;25.0
4314;Mellikon;2023-06-18;162.0;92.0;...;...;92.0;58.0;34.0;72.0;...;...;20.0
4318;Schneisingen;2023-06-18;1115.0;541.0;5.0;...;536.0;254.0;282.0;510.0;4.0;...;37.0
4319;Siglistorf;2023-06-18;443.0;217.0;1.0;...;216.0;79.0;137.0;212.0;...;...;7.0
4320;Tegerfelden;2023-06-18;846.0;362.0;...;...;362.0;155.0;207.0;353.0;3.0;...;12.0
4324;Zurzach;2023-06-18;4377.0;1623.0;9.0;...;1614.0;794.0;820.0;1607.0;23.0;...;54.0
4330;nicht zuteilbar;2023-06-18;12238.0;2555.0;17.0;...;2538.0;1847.0;691.0;2628.0;58.0;...;1.0
