BFSNR;NAME;DATUM;STIMMBERECHTIGTE;AUSL_SCHWEIZER;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4035;Niederrohrdorf;2018-09-23;2672.0;...;1010.0;8.0;1.0;1001.0;743.0;258.0;992.0;9.0;...;40.0
4037;Oberrohrdorf;2018-09-23;2816.0;...;1298.0;4.0;...;1294.0;915.0;379.0;1267.0;12.0;...;52.0
4038;Obersiggenthal;2018-09-23;4814.0;...;2136.0;27.0;6.0;2103.0;1599.0;504.0;2038.0;10.0;...;116.0
4039;Remetschwil;2018-09-23;1417.0;...;541.0;2.0;...;539.0;360.0;179.0;530.0;4.0;...;16.0
4040;Spreitenbach;2018-09-23;4651.0;...;1064.0;17.0;...;1047.0;694.0;353.0;1053.0;2.0;...;21.0
4041;Stetten (AG);2018-09-23;1353.0;...;419.0;1.0;...;418.0;287.0;131.0;415.0;1.0;...;6.0
4042;Turgi;2018-09-23;1543.0;...;467.0;2.0;...;465.0;351.0;114.0;470.0;18.0;...;21.0
4044;Untersiggenthal;2018-09-23;4213.0;...;1608.0;12.0;...;1596.0;1138.0;458.0;1551.0;16.0;...;73.0
4045;Wettingen;2018-09-23;12538.0;...;4882.0;26.0;...;4856.0;3651.0;1205.0;4805.0;49.0;...;140.0
4046;Wohlenschwil;2018-09-23;1026.0;...;361.0;3.0;...;358.0;271.0;87.0;344.0;4.0;...;21.0
4047;Würenlingen;2018-09-23;2804.0;...;1003.0;2.0;...;1001.0;648.0;353.0;966.0;9.0;...;46.0
4048;Würenlos;2018-09-23;4219.0;...;1645.0;8.0;...;1637.0;1129.0;508.0;1613.0;23.0;...;63.0
4049;Ehrendingen;2018-09-23;3180.0;...;1137.0;2.0;...;1135.0;790.0;345.0;1106.0;9.0;...;52.0
4061;Arni (AG);2018-09-23;1283.0;...;531.0;1.0;...;530.0;360.0;170.0;518.0;1.0;...;16.0
4062;Berikon;2018-09-23;3153.0;...;1244.0;4.0;...;1240.0;801.0;439.0;1244.0;12.0;...;23.0
4063;Bremgarten (AG);2018-09-23;5100.0;...;1652.0;5.0;1.0;1646.0;1126.0;520.0;1628.0;25.0;...;60.0
4064;Büttikon;2018-09-23;657.0;...;226.0;2.0;...;224.0;144.0;80.0;226.0;1.0;...;5.0
4065;Dottikon;2018-09-23;2022.0;...;644.0;2.0;...;642.0;448.0;194.0;625.0;27.0;...;46.0
4066;Eggenwil;2018-09-23;684.0;...;287.0;1.0;...;286.0;189.0;97.0;282.0;3.0;...;8.0
4067;Fischbach-Göslikon;2018-09-23;1085.0;...;366.0;4.0;...;362.0;240.0;122.0;362.0;1.0;...;6.0
4068;Hägglingen;2018-09-23;1692.0;...;619.0;6.0;...;613.0;425.0;188.0;606.0;8.0;...;28.0
4071;Jonen;2018-09-23;1392.0;...;545.0;3.0;...;542.0;391.0;151.0;540.0;...;...;6.0
4072;Niederwil (AG);2018-09-23;1906.0;...;637.0;4.0;...;633.0;379.0;254.0;619.0;8.0;...;27.0
4073;Oberlunkhofen;2018-09-23;1443.0;...;619.0;8.0;...;611.0;409.0;202.0;621.0;7.0;...;5.0
4074;Oberwil-Lieli;2018-09-23;1718.0;...;800.0;7.0;...;793.0;479.0;314.0;781.0;7.0;...;30.0
4075;Rudolfstetten-Friedlisberg;2018-09-23;2625.0;...;904.0;6.0;1.0;897.0;593.0;304.0;898.0;12.0;...;29.0
4076;Sarmenstorf;2018-09-23;1953.0;...;681.0;...;...;681.0;405.0;276.0;662.0;15.0;...;40.0
4077;Tägerig;2018-09-23;958.0;...;342.0;2.0;...;340.0;228.0;112.0;335.0;3.0;...;12.0
4078;Uezwil;2018-09-23;357.0;...;108.0;2.0;...;106.0;68.0;38.0;107.0;...;...;3.0
4079;Unterlunkhofen;2018-09-23;1031.0;...;393.0;3.0;...;390.0;245.0;145.0;401.0;17.0;...;12.0
4080;Villmergen;2018-09-23;4100.0;...;1228.0;5.0;...;1223.0;758.0;465.0;1219.0;21.0;...;46.0
4081;Widen;2018-09-23;2542.0;...;1123.0;5.0;...;1118.0;738.0;380.0;1110.0;15.0;...;31.0
4082;Wohlen (AG);2018-09-23;8359.0;...;2975.0;13.0;...;2962.0;1998.0;964.0;2842.0;44.0;...;202.0
4083;Zufikon;2018-09-23;2942.0;...;1143.0;5.0;1.0;1137.0;746.0;391.0;1133.0;21.0;...;33.0
4084;Islisberg;2018-09-23;437.0;...;184.0;1.0;...;183.0;113.0;70.0;183.0;4.0;...;5.0
4091;Auenstein;2018-09-23;1152.0;...;462.0;1.0;...;461.0;319.0;142.0;471.0;11.0;...;6.0
4092;Birr;2018-09-23;1918.0;...;580.0;3.0;...;577.0;356.0;221.0;592.0;15.0;...;6.0
4093;Birrhard;2018-09-23;533.0;...;196.0;2.0;...;194.0;125.0;69.0;190.0;...;...;6.0
4094;Bözen;2018-09-23;536.0;...;209.0;2.0;...;207.0;122.0;85.0;208.0;4.0;...;11.0
4095;Brugg;2018-09-23;6753.0;...;3008.0;8.0;1.0;2999.0;2267.0;732.0;2932.0;22.0;...;115.0
4096;Effingen;2018-09-23;410.0;...;162.0;...;...;162.0;105.0;57.0;154.0;...;...;8.0
4097;Elfingen;2018-09-23;223.0;...;82.0;1.0;...;81.0;61.0;20.0;82.0;2.0;...;4.0
4099;Habsburg;2018-09-23;335.0;...;177.0;6.0;...;171.0;114.0;57.0;173.0;...;...;4.0
4100;Hausen (AG);2018-09-23;2253.0;...;862.0;...;...;862.0;598.0;264.0;867.0;12.0;...;7.0
4104;Lupfig;2018-09-23;2108.0;...;808.0;4.0;...;804.0;557.0;247.0;813.0;10.0;...;10.0
4105;Mandach;2018-09-23;238.0;...;102.0;...;...;102.0;55.0;47.0;90.0;...;...;14.0
4106;Mönthal;2018-09-23;300.0;...;119.0;...;...;119.0;65.0;54.0;116.0;1.0;...;4.0
4107;Mülligen;2018-09-23;736.0;...;255.0;...;...;255.0;180.0;75.0;256.0;7.0;...;6.0
4110;Remigen;2018-09-23;745.0;...;337.0;3.0;...;334.0;225.0;109.0;339.0;3.0;...;5.0
4111;Riniken;2018-09-23;983.0;...;423.0;1.0;...;422.0;298.0;124.0;412.0;3.0;...;15.0
4112;Rüfenach;2018-09-23;636.0;...;279.0;2.0;...;277.0;186.0;91.0;286.0;3.0;...;1.0
4114;Schinznach-Bad;2018-09-23;772.0;...;291.0;4.0;...;287.0;182.0;105.0;292.0;3.0;...;2.0
4117;Thalheim (AG);2018-09-23;631.0;...;251.0;3.0;...;248.0;134.0;114.0;252.0;3.0;...;3.0
4120;Veltheim (AG);2018-09-23;992.0;...;344.0;3.0;...;341.0;228.0;113.0;325.0;3.0;...;23.0
4121;Villigen;2018-09-23;1267.0;...;516.0;1.0;...;515.0;347.0;168.0;508.0;7.0;...;18.0
4122;Villnachern;2018-09-23;1104.0;...;500.0;6.0;...;494.0;345.0;149.0;519.0;12.0;...;7.0
4123;Windisch;2018-09-23;4429.0;...;1732.0;5.0;...;1727.0;1366.0;361.0;1700.0;14.0;...;51.0
4124;Bözberg;2018-09-23;1177.0;...;480.0;1.0;...;479.0;294.0;185.0;478.0;6.0;...;11.0
4125;Schinznach;2018-09-23;1574.0;...;608.0;2.0;...;606.0;401.0;205.0;619.0;3.0;...;8.0
4131;Beinwil am See;2018-09-23;2295.0;...;918.0;3.0;...;915.0;676.0;239.0;912.0;12.0;...;35.0
4132;Birrwil;2018-09-23;879.0;...;374.0;2.0;...;372.0;255.0;117.0;373.0;5.0;...;16.0
4133;Burg (AG);2018-09-23;561.0;...;186.0;1.0;...;185.0;109.0;76.0;169.0;...;...;17.0
4134;Dürrenäsch;2018-09-23;881.0;...;292.0;4.0;...;288.0;147.0;141.0;296.0;5.0;...;5.0
4135;Gontenschwil;2018-09-23;1469.0;...;426.0;4.0;...;422.0;231.0;191.0;420.0;4.0;...;13.0
4136;Holziken;2018-09-23;967.0;...;263.0;2.0;...;261.0;151.0;110.0;253.0;...;...;10.0
4137;Leimbach (AG);2018-09-23;326.0;...;128.0;2.0;...;126.0;74.0;52.0;126.0;...;...;2.0
4138;Leutwil;2018-09-23;589.0;...;250.0;...;...;250.0;130.0;120.0;249.0;3.0;...;10.0
4139;Menziken;2018-09-23;3166.0;...;940.0;8.0;...;932.0;610.0;322.0;938.0;7.0;...;15.0
4140;Oberkulm;2018-09-23;1718.0;...;587.0;4.0;...;583.0;376.0;207.0;574.0;5.0;...;21.0
4141;Reinach (AG);2018-09-23;4333.0;...;1328.0;10.0;3.0;1315.0;863.0;452.0;1316.0;20.0;...;45.0
4142;Schlossrued;2018-09-23;637.0;...;206.0;2.0;...;204.0;115.0;89.0;184.0;...;...;25.0
4143;Schmiedrued;2018-09-23;877.0;...;253.0;4.0;1.0;248.0;151.0;97.0;251.0;1.0;...;14.0
4144;Schöftland;2018-09-23;3050.0;...;1072.0;8.0;...;1064.0;745.0;319.0;1072.0;5.0;...;10.0
4145;Teufenthal (AG);2018-09-23;1052.0;...;342.0;...;...;342.0;203.0;139.0;325.0;3.0;...;21.0
4146;Unterkulm;2018-09-23;1809.0;...;567.0;3.0;1.0;563.0;386.0;177.0;579.0;14.0;...;7.0
4147;Zetzwil;2018-09-23;939.0;...;313.0;...;...;313.0;209.0;104.0;310.0;1.0;...;4.0
4161;Eiken;2018-09-23;1489.0;...;444.0;4.0;...;440.0;293.0;147.0;430.0;6.0;...;22.0
4163;Frick;2018-09-23;3353.0;...;1206.0;7.0;...;1199.0;851.0;348.0;1178.0;9.0;...;42.0
4164;Gansingen;2018-09-23;770.0;...;277.0;2.0;...;275.0;179.0;96.0;277.0;4.0;...;7.0
4165;Gipf-Oberfrick;2018-09-23;2500.0;...;952.0;3.0;...;949.0;709.0;240.0;897.0;18.0;...;76.0
4166;Herznach;2018-09-23;1053.0;...;394.0;4.0;2.0;388.0;232.0;156.0;387.0;9.0;...;17.0
4167;Hornussen;2018-09-23;631.0;...;216.0;...;...;216.0;133.0;83.0;210.0;3.0;...;10.0
4169;Kaisten;2018-09-23;1810.0;...;569.0;4.0;...;565.0;409.0;156.0;555.0;2.0;...;18.0
4170;Laufenburg;2018-09-23;1962.0;...;733.0;11.0;...;722.0;501.0;221.0;728.0;9.0;...;19.0
4172;Münchwilen (AG);2018-09-23;562.0;...;207.0;1.0;...;206.0;131.0;75.0;208.0;3.0;...;3.0
4173;Oberhof;2018-09-23;406.0;...;154.0;...;...;154.0;85.0;69.0;141.0;1.0;...;14.0
4175;Oeschgen;2018-09-23;694.0;...;230.0;3.0;...;227.0;133.0;94.0;218.0;2.0;...;14.0
4176;Schwaderloch;2018-09-23;426.0;...;129.0;2.0;...;127.0;69.0;58.0;124.0;1.0;...;7.0
4177;Sisseln;2018-09-23;989.0;...;226.0;3.0;...;223.0;149.0;74.0;226.0;2.0;...;3.0
4179;Ueken;2018-09-23;601.0;...;191.0;1.0;...;190.0;126.0;64.0;184.0;2.0;...;9.0
4181;Wittnau;2018-09-23;954.0;...;373.0;1.0;...;372.0;237.0;135.0;369.0;7.0;...;14.0
4182;Wölflinswil;2018-09-23;754.0;...;287.0;3.0;...;284.0;162.0;122.0;282.0;1.0;...;8.0
4183;Zeihen;2018-09-23;794.0;...;293.0;...;...;293.0;189.0;104.0;284.0;3.0;...;13.0
4184;Mettauertal;2018-09-23;1447.0;...;458.0;5.0;...;453.0;295.0;158.0;457.0;6.0;...;10.0
4191;Ammerswil;2018-09-23;474.0;...;160.0;...;...;160.0;112.0;48.0;162.0;2.0;...;1.0
4192;Boniswil;2018-09-23;994.0;...;380.0;...;...;380.0;255.0;125.0;377.0;4.0;...;12.0
4193;Brunegg;2018-09-23;534.0;...;147.0;2.0;...;145.0;89.0;56.0;145.0;1.0;...;3.0
4194;Dintikon;2018-09-23;1324.0;...;485.0;1.0;1.0;483.0;331.0;152.0;482.0;2.0;...;7.0
4195;Egliswil;2018-09-23;1034.0;...;376.0;1.0;...;375.0;252.0;123.0;364.0;2.0;...;15.0
4196;Fahrwangen;2018-09-23;1329.0;...;372.0;...;...;372.0;252.0;120.0;366.0;6.0;...;14.0
4197;Hallwil;2018-09-23;600.0;...;170.0;2.0;...;168.0;103.0;65.0;162.0;...;...;9.0
4198;Hendschiken;2018-09-23;833.0;...;215.0;1.0;...;214.0;126.0;88.0;217.0;4.0;...;3.0
4199;Holderbank (AG);2018-09-23;736.0;...;209.0;1.0;...;208.0;120.0;88.0;207.0;...;...;7.0
4200;Hunzenschwil;2018-09-23;2346.0;...;622.0;3.0;...;619.0;398.0;221.0;612.0;4.0;...;18.0
4201;Lenzburg;2018-09-23;6368.0;...;2438.0;11.0;...;2427.0;1901.0;526.0;2388.0;30.0;...;90.0
4202;Meisterschwanden;2018-09-23;2081.0;...;794.0;7.0;...;787.0;538.0;249.0;788.0;10.0;...;18.0
4203;Möriken-Wildegg;2018-09-23;2809.0;...;1115.0;...;...;1115.0;807.0;308.0;1097.0;5.0;...;30.0
4204;Niederlenz;2018-09-23;2677.0;...;880.0;5.0;...;875.0;673.0;202.0;869.0;18.0;...;35.0
4205;Othmarsingen;2018-09-23;1721.0;...;550.0;5.0;...;545.0;398.0;147.0;550.0;8.0;...;9.0
4206;Rupperswil;2018-09-23;3440.0;...;1122.0;7.0;...;1115.0;782.0;333.0;1136.0;21.0;...;11.0
4207;Schafisheim;2018-09-23;1964.0;...;730.0;6.0;...;724.0;518.0;206.0;727.0;14.0;...;25.0
4208;Seengen;2018-09-23;2796.0;...;1151.0;4.0;...;1147.0;745.0;402.0;1141.0;9.0;...;36.0
4209;Seon;2018-09-23;3208.0;...;1105.0;4.0;2.0;1099.0;742.0;357.0;1089.0;25.0;...;45.0
4210;Staufen;2018-09-23;2203.0;...;920.0;4.0;...;916.0;702.0;214.0;925.0;10.0;...;16.0
4221;Abtwil;2018-09-23;648.0;...;225.0;...;...;225.0;142.0;83.0;217.0;2.0;...;13.0
4222;Aristau;2018-09-23;1009.0;...;303.0;3.0;...;300.0;216.0;84.0;297.0;4.0;...;10.0
4223;Auw;2018-09-23;1278.0;...;384.0;1.0;...;383.0;257.0;126.0;378.0;3.0;...;9.0
4224;Beinwil (Freiamt);2018-09-23;808.0;...;307.0;...;...;307.0;188.0;119.0;311.0;5.0;...;4.0
4226;Besenbüren;2018-09-23;428.0;...;149.0;2.0;...;147.0;83.0;64.0;139.0;...;...;11.0
4227;Bettwil;2018-09-23;452.0;...;189.0;1.0;...;188.0;108.0;80.0;186.0;1.0;...;4.0
4228;Boswil;2018-09-23;1846.0;...;577.0;1.0;...;576.0;359.0;217.0;562.0;...;...;15.0
4229;Bünzen;2018-09-23;733.0;...;258.0;...;...;258.0;169.0;89.0;247.0;4.0;...;15.0
4230;Buttwil;2018-09-23;861.0;...;337.0;4.0;...;333.0;232.0;101.0;321.0;5.0;...;25.0
4231;Dietwil;2018-09-23;875.0;...;273.0;1.0;...;272.0;178.0;94.0;267.0;2.0;...;8.0
4232;Geltwil;2018-09-23;147.0;...;61.0;...;...;61.0;38.0;23.0;59.0;...;...;2.0
4233;Kallern;2018-09-23;264.0;...;98.0;1.0;...;97.0;54.0;43.0;97.0;1.0;...;2.0
4234;Merenschwand;2018-09-23;2292.0;...;801.0;3.0;...;798.0;543.0;255.0;796.0;7.0;...;21.0
4235;Mühlau;2018-09-23;781.0;...;260.0;3.0;...;257.0;155.0;102.0;257.0;1.0;...;5.0
4236;Muri (AG);2018-09-23;4948.0;...;1648.0;9.0;...;1639.0;1154.0;485.0;1645.0;17.0;...;26.0
4237;Oberrüti;2018-09-23;1035.0;...;367.0;6.0;...;361.0;285.0;76.0;377.0;12.0;...;5.0
4238;Rottenschwil;2018-09-23;605.0;...;223.0;3.0;...;220.0;137.0;83.0;219.0;2.0;...;7.0
4239;Sins;2018-09-23;2746.0;...;969.0;9.0;...;960.0;650.0;310.0;950.0;20.0;...;40.0
4240;Waltenschwil;2018-09-23;2035.0;...;691.0;4.0;...;687.0;499.0;188.0;669.0;3.0;...;26.0
4251;Hellikon;2018-09-23;605.0;...;202.0;...;...;202.0;105.0;97.0;204.0;6.0;...;4.0
4252;Kaiseraugst;2018-09-23;3249.0;...;1144.0;...;7.0;1137.0;783.0;354.0;1187.0;33.0;...;40.0
4253;Magden;2018-09-23;2657.0;...;1061.0;8.0;...;1053.0;759.0;294.0;1056.0;13.0;...;25.0
4254;Möhlin;2018-09-23;6680.0;...;1870.0;6.0;...;1864.0;1325.0;539.0;1871.0;36.0;...;45.0
4255;Mumpf;2018-09-23;845.0;...;233.0;4.0;...;229.0;143.0;86.0;236.0;4.0;...;4.0
4256;Obermumpf;2018-09-23;759.0;...;228.0;...;...;228.0;144.0;84.0;230.0;1.0;...;2.0
4257;Olsberg;2018-09-23;268.0;...;125.0;...;1.0;124.0;84.0;40.0;127.0;2.0;...;...
4258;Rheinfelden;2018-09-23;7653.0;...;2643.0;15.0;...;2628.0;2012.0;616.0;2595.0;30.0;...;87.0
4259;Schupfart;2018-09-23;581.0;...;212.0;...;...;212.0;121.0;91.0;207.0;1.0;...;6.0
4260;Stein (AG);2018-09-23;1578.0;...;442.0;1.0;...;441.0;292.0;149.0;422.0;1.0;...;21.0
4261;Wallbach;2018-09-23;1365.0;...;418.0;4.0;1.0;413.0;260.0;153.0;411.0;7.0;...;16.0
4262;Wegenstetten;2018-09-23;776.0;...;251.0;2.0;...;249.0;163.0;86.0;249.0;4.0;...;9.0
4263;Zeiningen;2018-09-23;1591.0;...;517.0;6.0;1.0;510.0;339.0;171.0;525.0;11.0;...;4.0
4264;Zuzgen;2018-09-23;635.0;...;214.0;3.0;...;211.0;153.0;58.0;216.0;7.0;...;9.0
4271;Aarburg;2018-09-23;3840.0;...;1126.0;10.0;...;1116.0;797.0;319.0;1102.0;12.0;...;38.0
4272;Attelwil;2018-09-23;232.0;...;110.0;2.0;...;108.0;46.0;62.0;99.0;2.0;...;15.0
4273;Bottenwil;2018-09-23;598.0;...;212.0;...;...;212.0;151.0;61.0;188.0;1.0;...;29.0
4274;Brittnau;2018-09-23;2874.0;...;919.0;6.0;...;913.0;608.0;305.0;875.0;5.0;...;56.0
4275;Kirchleerau;2018-09-23;614.0;...;234.0;...;...;234.0;132.0;102.0;232.0;1.0;...;4.0
4276;Kölliken;2018-09-23;2835.0;...;892.0;8.0;...;884.0;613.0;271.0;893.0;20.0;...;24.0
4277;Moosleerau;2018-09-23;645.0;...;238.0;2.0;...;236.0;134.0;102.0;234.0;3.0;...;7.0
4279;Murgenthal;2018-09-23;1998.0;...;589.0;3.0;...;586.0;374.0;212.0;554.0;15.0;...;57.0
4280;Oftringen;2018-09-23;7242.0;...;1842.0;12.0;...;1830.0;1321.0;509.0;1794.0;13.0;...;82.0
4281;Reitnau;2018-09-23;865.0;...;427.0;4.0;...;423.0;266.0;157.0;426.0;...;...;14.0
4282;Rothrist;2018-09-23;5710.0;...;1502.0;6.0;...;1496.0;1045.0;451.0;1474.0;23.0;...;60.0
4283;Safenwil;2018-09-23;2461.0;...;690.0;7.0;...;683.0;419.0;264.0;678.0;13.0;...;32.0
4284;Staffelbach;2018-09-23;897.0;...;250.0;...;...;250.0;153.0;97.0;255.0;7.0;...;6.0
4285;Strengelbach;2018-09-23;2970.0;...;956.0;6.0;...;950.0;732.0;218.0;900.0;10.0;...;71.0
4286;Uerkheim;2018-09-23;1021.0;...;336.0;1.0;...;335.0;203.0;132.0;339.0;6.0;...;7.0
4287;Vordemwald;2018-09-23;1463.0;...;493.0;2.0;...;491.0;339.0;152.0;475.0;3.0;...;25.0
4288;Wiliberg;2018-09-23;139.0;...;68.0;...;...;68.0;34.0;34.0;64.0;...;...;4.0
4289;Zofingen;2018-09-23;7879.0;...;3142.0;17.0;1.0;3124.0;2358.0;766.0;3051.0;28.0;...;132.0
4301;Baldingen;2018-09-23;192.0;...;60.0;...;...;60.0;40.0;20.0;48.0;...;...;13.0
4302;Böbikon;2018-09-23;136.0;...;55.0;2.0;...;53.0;28.0;25.0;37.0;1.0;...;19.0
4303;Böttstein;2018-09-23;2014.0;...;726.0;1.0;...;725.0;501.0;224.0;712.0;9.0;...;25.0
4304;Döttingen;2018-09-23;1952.0;...;676.0;3.0;...;673.0;432.0;241.0;670.0;16.0;...;25.0
4305;Endingen;2018-09-23;1627.0;...;594.0;6.0;...;588.0;397.0;191.0;594.0;7.0;...;13.0
4306;Fisibach;2018-09-23;264.0;...;122.0;2.0;...;120.0;85.0;35.0;115.0;4.0;...;12.0
4307;Full-Reuenthal;2018-09-23;581.0;...;221.0;...;...;221.0;159.0;62.0;197.0;3.0;...;27.0
4308;Kaiserstuhl;2018-09-23;235.0;...;108.0;...;...;108.0;76.0;32.0;99.0;3.0;...;12.0
4309;Klingnau;2018-09-23;2068.0;...;766.0;1.0;1.0;764.0;504.0;260.0;758.0;13.0;...;25.0
4310;Koblenz;2018-09-23;813.0;...;239.0;2.0;...;237.0;152.0;85.0;231.0;6.0;...;15.0
4311;Leibstadt;2018-09-23;746.0;...;267.0;...;...;267.0;146.0;121.0;255.0;...;...;13.0
4312;Lengnau (AG);2018-09-23;1862.0;...;726.0;1.0;...;725.0;451.0;274.0;690.0;15.0;...;53.0
4313;Leuggern;2018-09-23;1448.0;...;586.0;3.0;2.0;581.0;382.0;199.0;563.0;3.0;...;29.0
4314;Mellikon;2018-09-23;153.0;...;88.0;1.0;...;87.0;60.0;27.0;70.0;2.0;...;25.0
4315;Rekingen (AG);2018-09-23;539.0;...;169.0;...;...;169.0;114.0;55.0;164.0;3.0;...;10.0
4316;Rietheim;2018-09-23;392.0;...;131.0;3.0;...;128.0;86.0;42.0;124.0;1.0;...;8.0
4317;Rümikon;2018-09-23;173.0;...;66.0;...;...;66.0;40.0;26.0;61.0;...;...;5.0
4318;Schneisingen;2018-09-23;1076.0;...;427.0;...;...;427.0;279.0;148.0;399.0;3.0;...;34.0
4319;Siglistorf;2018-09-23;398.0;...;129.0;2.0;...;127.0;72.0;55.0;120.0;...;...;10.0
4320;Tegerfelden;2018-09-23;800.0;...;288.0;...;...;288.0;172.0;116.0;290.0;4.0;...;3.0
4322;Wislikofen;2018-09-23;241.0;...;103.0;1.0;...;102.0;58.0;44.0;98.0;1.0;...;6.0
4323;Bad Zurzach;2018-09-23;2286.0;...;836.0;6.0;...;830.0;578.0;252.0;786.0;6.0;...;86.0
4330;nicht zuteilbar;2018-09-23;9720.0;...;2292.0;9.0;...;2283.0;2022.0;261.0;861.0;17.0;1448.0;...
