BFSNR;NAME;DATUM;STIMMBERECHTIGTE;EINGELANGTE;LEERE;UNGUELTIGE;GUELTIGE;JA_STIMMEN;NEIN_STIMMEN;BRIEF_EINGEL;BRIEF_UNGUELTIG;EVOTING_EINGEL;URNEN_EINGEL
4081;Widen;2020-09-27;2566.0;1645.0;11.0;...;1634.0;685.0;949.0;1636.0;23.0;...;42.0
4082;Wohlen (AG);2020-09-27;8446.0;4581.0;41.0;...;4540.0;2051.0;2489.0;4400.0;82.0;...;293.0
4083;Zufikon;2020-09-27;2994.0;1869.0;12.0;...;1857.0;833.0;1024.0;1841.0;18.0;...;57.0
4084;Islisberg;2020-09-27;441.0;294.0;3.0;1.0;290.0;131.0;159.0;300.0;9.0;...;3.0
4091;Auenstein;2020-09-27;1177.0;759.0;6.0;...;753.0;328.0;425.0;752.0;8.0;...;20.0
4092;Birr;2020-09-27;2022.0;967.0;5.0;...;962.0;426.0;536.0;988.0;35.0;...;22.0
4093;Birrhard;2020-09-27;539.0;301.0;1.0;...;300.0;166.0;134.0;291.0;...;...;11.0
4094;Bözen;2020-09-27;574.0;346.0;2.0;...;344.0;172.0;172.0;340.0;7.0;...;15.0
4095;Brugg;2020-09-27;7683.0;4651.0;42.0;1.0;4608.0;1530.0;3078.0;4567.0;63.0;...;161.0
4096;Effingen;2020-09-27;421.0;259.0;3.0;...;256.0;129.0;127.0;254.0;3.0;...;10.0
4097;Elfingen;2020-09-27;227.0;142.0;1.0;...;141.0;58.0;83.0;140.0;2.0;...;5.0
4099;Habsburg;2020-09-27;334.0;230.0;1.0;...;229.0;100.0;129.0;233.0;2.0;...;1.0
4100;Hausen (AG);2020-09-27;2285.0;1388.0;17.0;...;1371.0;586.0;785.0;1403.0;17.0;...;12.0
4104;Lupfig;2020-09-27;2113.0;1282.0;17.0;...;1265.0;619.0;646.0;1285.0;15.0;...;15.0
4105;Mandach;2020-09-27;237.0;152.0;...;...;152.0;95.0;57.0;137.0;1.0;...;16.0
4106;Mönthal;2020-09-27;295.0;175.0;2.0;...;173.0;91.0;82.0;181.0;4.0;...;...
4107;Mülligen;2020-09-27;704.0;388.0;2.0;...;386.0;148.0;238.0;383.0;8.0;...;14.0
4110;Remigen;2020-09-27;858.0;463.0;6.0;...;457.0;210.0;247.0;469.0;8.0;...;7.0
4111;Riniken;2020-09-27;962.0;563.0;8.0;...;555.0;223.0;332.0;556.0;8.0;...;17.0
4112;Rüfenach;2020-09-27;617.0;422.0;3.0;...;419.0;176.0;243.0;431.0;8.0;...;3.0
4117;Thalheim (AG);2020-09-27;612.0;409.0;2.0;...;407.0;227.0;180.0;426.0;14.0;...;1.0
4120;Veltheim (AG);2020-09-27;1007.0;580.0;4.0;2.0;574.0;259.0;315.0;581.0;10.0;...;11.0
4121;Villigen;2020-09-27;1310.0;821.0;3.0;...;818.0;394.0;424.0;822.0;15.0;...;15.0
4122;Villnachern;2020-09-27;1112.0;700.0;11.0;...;689.0;304.0;385.0;705.0;13.0;...;13.0
4123;Windisch;2020-09-27;4465.0;2614.0;21.0;...;2593.0;802.0;1791.0;2626.0;40.0;...;40.0
4124;Bözberg;2020-09-27;1221.0;757.0;4.0;...;753.0;387.0;366.0;750.0;6.0;...;13.0
4125;Schinznach;2020-09-27;1599.0;996.0;13.0;2.0;981.0;455.0;526.0;1002.0;13.0;...;17.0
4131;Beinwil am See;2020-09-27;2369.0;1469.0;9.0;...;1460.0;663.0;797.0;1443.0;14.0;...;46.0
4132;Birrwil;2020-09-27;870.0;558.0;1.0;...;557.0;263.0;294.0;552.0;7.0;...;17.0
4133;Burg (AG);2020-09-27;554.0;267.0;1.0;...;266.0;151.0;115.0;259.0;2.0;...;12.0
4134;Dürrenäsch;2020-09-27;911.0;602.0;11.0;...;591.0;378.0;213.0;598.0;7.0;...;12.0
4135;Gontenschwil;2020-09-27;1468.0;813.0;12.0;...;801.0;509.0;292.0;813.0;13.0;...;19.0
4136;Holziken;2020-09-27;1010.0;537.0;3.0;...;534.0;332.0;202.0;510.0;7.0;...;41.0
4137;Leimbach (AG);2020-09-27;355.0;204.0;1.0;...;203.0;107.0;96.0;207.0;5.0;...;4.0
4138;Leutwil;2020-09-27;563.0;382.0;2.0;...;380.0;247.0;133.0;377.0;10.0;...;16.0
4139;Menziken;2020-09-27;3273.0;1646.0;9.0;...;1637.0;911.0;726.0;1625.0;14.0;...;43.0
4140;Oberkulm;2020-09-27;1714.0;939.0;3.0;...;936.0;572.0;364.0;927.0;24.0;...;42.0
4141;Reinach (AG);2020-09-27;4404.0;2058.0;5.0;6.0;2047.0;1154.0;893.0;2076.0;46.0;...;34.0
4142;Schlossrued;2020-09-27;628.0;333.0;6.0;...;327.0;202.0;125.0;330.0;3.0;...;12.0
4143;Schmiedrued;2020-09-27;854.0;480.0;3.0;...;477.0;301.0;176.0;472.0;1.0;...;12.0
4144;Schöftland;2020-09-27;3100.0;1756.0;13.0;...;1743.0;833.0;910.0;1779.0;24.0;...;13.0
4145;Teufenthal (AG);2020-09-27;1051.0;600.0;5.0;...;595.0;326.0;269.0;590.0;10.0;...;21.0
4146;Unterkulm;2020-09-27;1881.0;1000.0;9.0;2.0;989.0;564.0;425.0;1016.0;21.0;...;10.0
4147;Zetzwil;2020-09-27;966.0;610.0;7.0;1.0;602.0;351.0;251.0;618.0;10.0;...;4.0
4161;Eiken;2020-09-27;1468.0;707.0;5.0;...;702.0;314.0;388.0;715.0;29.0;...;28.0
4163;Frick;2020-09-27;3419.0;1815.0;15.0;...;1800.0;745.0;1055.0;1797.0;16.0;...;39.0
4164;Gansingen;2020-09-27;791.0;524.0;6.0;...;518.0;257.0;261.0;515.0;3.0;...;13.0
4165;Gipf-Oberfrick;2020-09-27;2605.0;1585.0;19.0;...;1566.0;580.0;986.0;1533.0;27.0;...;90.0
4166;Herznach;2020-09-27;1063.0;669.0;5.0;...;664.0;342.0;322.0;665.0;9.0;...;20.0
4167;Hornussen;2020-09-27;639.0;317.0;4.0;...;313.0;164.0;149.0;310.0;4.0;...;17.0
4169;Kaisten;2020-09-27;1818.0;989.0;3.0;...;986.0;417.0;569.0;997.0;3.0;...;11.0
4170;Laufenburg;2020-09-27;2004.0;1172.0;6.0;...;1166.0;451.0;715.0;1163.0;11.0;...;26.0
4172;Münchwilen (AG);2020-09-27;596.0;316.0;4.0;...;312.0;147.0;165.0;318.0;4.0;...;4.0
4173;Oberhof;2020-09-27;405.0;237.0;2.0;...;235.0;114.0;121.0;222.0;3.0;...;18.0
4175;Oeschgen;2020-09-27;716.0;404.0;4.0;1.0;399.0;186.0;213.0;376.0;2.0;...;30.0
4176;Schwaderloch;2020-09-27;428.0;236.0;1.0;...;235.0;142.0;93.0;242.0;5.0;...;6.0
4177;Sisseln;2020-09-27;968.0;461.0;3.0;...;458.0;251.0;207.0;461.0;12.0;...;16.0
4179;Ueken;2020-09-27;616.0;355.0;3.0;...;352.0;164.0;188.0;351.0;9.0;...;13.0
4181;Wittnau;2020-09-27;994.0;614.0;2.0;...;612.0;278.0;334.0;616.0;2.0;...;8.0
4182;Wölflinswil;2020-09-27;761.0;458.0;4.0;...;454.0;246.0;208.0;478.0;18.0;...;4.0
4183;Zeihen;2020-09-27;787.0;501.0;2.0;...;499.0;253.0;246.0;519.0;3.0;...;10.0
4184;Mettauertal;2020-09-27;1452.0;859.0;9.0;1.0;849.0;441.0;408.0;864.0;8.0;...;16.0
4191;Ammerswil;2020-09-27;491.0;295.0;3.0;...;292.0;131.0;161.0;285.0;2.0;...;12.0
4192;Boniswil;2020-09-27;1050.0;670.0;8.0;...;662.0;325.0;337.0;660.0;2.0;...;18.0
4193;Brunegg;2020-09-27;534.0;270.0;1.0;...;269.0;144.0;125.0;261.0;1.0;...;10.0
4194;Dintikon;2020-09-27;1355.0;757.0;7.0;1.0;749.0;411.0;338.0;771.0;15.0;...;7.0
4195;Egliswil;2020-09-27;1060.0;645.0;3.0;...;642.0;298.0;344.0;629.0;7.0;...;25.0
4196;Fahrwangen;2020-09-27;1434.0;752.0;4.0;...;748.0;369.0;379.0;748.0;12.0;...;20.0
4197;Hallwil;2020-09-27;629.0;347.0;4.0;...;343.0;204.0;139.0;358.0;7.0;...;7.0
4198;Hendschiken;2020-09-27;865.0;428.0;5.0;...;423.0;211.0;212.0;448.0;18.0;...;5.0
4199;Holderbank (AG);2020-09-27;769.0;381.0;2.0;...;379.0;239.0;140.0;377.0;6.0;...;11.0
4200;Hunzenschwil;2020-09-27;2355.0;1142.0;7.0;...;1135.0;620.0;515.0;1108.0;3.0;...;44.0
4201;Lenzburg;2020-09-27;6555.0;3959.0;17.0;...;3942.0;1135.0;2807.0;3876.0;76.0;...;176.0
4202;Meisterschwanden;2020-09-27;2087.0;1307.0;8.0;...;1299.0;647.0;652.0;1286.0;11.0;...;32.0
4203;Möriken-Wildegg;2020-09-27;2891.0;1770.0;9.0;...;1761.0;777.0;984.0;1763.0;14.0;...;28.0
4204;Niederlenz;2020-09-27;2701.0;1451.0;11.0;...;1440.0;545.0;895.0;1444.0;35.0;...;45.0
4205;Othmarsingen;2020-09-27;1774.0;935.0;8.0;...;927.0;453.0;474.0;952.0;24.0;...;22.0
4206;Rupperswil;2020-09-27;3425.0;1871.0;14.0;...;1857.0;889.0;968.0;1884.0;29.0;...;23.0
4207;Schafisheim;2020-09-27;1946.0;1198.0;11.0;...;1187.0;558.0;629.0;1195.0;16.0;...;21.0
4208;Seengen;2020-09-27;2978.0;1924.0;18.0;...;1906.0;899.0;1007.0;1907.0;33.0;...;62.0
4209;Seon;2020-09-27;3176.0;1844.0;10.0;5.0;1829.0;926.0;903.0;1813.0;38.0;...;70.0
4210;Staufen;2020-09-27;2657.0;1679.0;16.0;...;1663.0;620.0;1043.0;1686.0;25.0;...;26.0
4221;Abtwil;2020-09-27;632.0;356.0;2.0;...;354.0;179.0;175.0;349.0;4.0;...;15.0
4222;Aristau;2020-09-27;1010.0;603.0;2.0;2.0;599.0;294.0;305.0;600.0;11.0;...;21.0
4223;Auw;2020-09-27;1308.0;724.0;5.0;...;719.0;368.0;351.0;721.0;14.0;...;23.0
4224;Beinwil (Freiamt);2020-09-27;852.0;547.0;4.0;3.0;540.0;290.0;250.0;567.0;3.0;...;5.0
4226;Besenbüren;2020-09-27;444.0;294.0;3.0;...;291.0;139.0;152.0;292.0;2.0;...;5.0
4227;Bettwil;2020-09-27;472.0;310.0;4.0;...;306.0;162.0;144.0;305.0;...;...;9.0
4228;Boswil;2020-09-27;1845.0;972.0;9.0;...;963.0;502.0;461.0;979.0;31.0;...;28.0
4229;Bünzen;2020-09-27;751.0;488.0;1.0;...;487.0;258.0;229.0;473.0;5.0;...;21.0
4230;Buttwil;2020-09-27;871.0;543.0;4.0;...;539.0;241.0;298.0;528.0;9.0;...;27.0
4231;Dietwil;2020-09-27;881.0;534.0;3.0;...;531.0;297.0;234.0;529.0;5.0;...;13.0
4232;Geltwil;2020-09-27;153.0;98.0;...;...;98.0;47.0;51.0;94.0;...;...;4.0
4233;Kallern;2020-09-27;270.0;178.0;2.0;...;176.0;102.0;74.0;157.0;...;...;22.0
4234;Merenschwand;2020-09-27;2341.0;1420.0;7.0;...;1413.0;646.0;767.0;1403.0;10.0;...;43.0
4235;Mühlau;2020-09-27;800.0;497.0;6.0;...;491.0;255.0;236.0;501.0;5.0;...;7.0
4236;Muri (AG);2020-09-27;5238.0;2829.0;20.0;...;2809.0;1158.0;1651.0;2822.0;45.0;...;76.0
4237;Oberrüti;2020-09-27;1039.0;622.0;6.0;...;616.0;265.0;351.0;628.0;12.0;...;10.0
4238;Rottenschwil;2020-09-27;669.0;399.0;2.0;...;397.0;218.0;179.0;385.0;1.0;...;19.0
4239;Sins;2020-09-27;2746.0;1542.0;14.0;...;1528.0;712.0;816.0;1527.0;19.0;...;45.0
4240;Waltenschwil;2020-09-27;2068.0;1185.0;9.0;...;1176.0;576.0;600.0;1161.0;9.0;...;40.0
4251;Hellikon;2020-09-27;610.0;362.0;...;...;362.0;212.0;150.0;364.0;4.0;...;4.0
4252;Kaiseraugst;2020-09-27;3226.0;1679.0;7.0;1.0;1671.0;709.0;962.0;1662.0;16.0;...;54.0
4253;Magden;2020-09-27;2666.0;1644.0;5.0;1.0;1638.0;597.0;1041.0;1654.0;33.0;...;31.0
4254;Möhlin;2020-09-27;6754.0;3341.0;28.0;...;3313.0;1429.0;1884.0;3333.0;60.0;...;87.0
4255;Mumpf;2020-09-27;883.0;447.0;5.0;...;442.0;220.0;222.0;454.0;7.0;...;7.0
4256;Obermumpf;2020-09-27;730.0;377.0;2.0;...;375.0;167.0;208.0;385.0;13.0;...;6.0
4257;Olsberg;2020-09-27;267.0;175.0;1.0;...;174.0;69.0;105.0;179.0;4.0;...;4.0
4258;Rheinfelden;2020-09-27;7609.0;4148.0;24.0;2.0;4122.0;1423.0;2699.0;4027.0;41.0;...;178.0
4259;Schupfart;2020-09-27;562.0;340.0;2.0;...;338.0;162.0;176.0;338.0;3.0;...;6.0
4260;Stein (AG);2020-09-27;1593.0;763.0;7.0;...;756.0;331.0;425.0;753.0;16.0;...;29.0
4261;Wallbach;2020-09-27;1400.0;818.0;4.0;...;814.0;346.0;468.0;821.0;13.0;...;19.0
4262;Wegenstetten;2020-09-27;771.0;446.0;...;...;446.0;226.0;220.0;440.0;6.0;...;12.0
4263;Zeiningen;2020-09-27;1624.0;889.0;11.0;1.0;877.0;326.0;551.0;885.0;8.0;...;16.0
4264;Zuzgen;2020-09-27;639.0;371.0;...;...;371.0;161.0;210.0;367.0;5.0;...;12.0
4271;Aarburg;2020-09-27;3992.0;1878.0;12.0;...;1866.0;856.0;1010.0;1894.0;46.0;...;50.0
4273;Bottenwil;2020-09-27;602.0;355.0;5.0;...;350.0;163.0;187.0;346.0;10.0;...;19.0
4274;Brittnau;2020-09-27;2887.0;1712.0;10.0;...;1702.0;853.0;849.0;1646.0;16.0;...;91.0
4275;Kirchleerau;2020-09-27;628.0;386.0;4.0;...;382.0;246.0;136.0;381.0;1.0;...;11.0
4276;Kölliken;2020-09-27;2897.0;1592.0;24.0;...;1568.0;788.0;780.0;1599.0;28.0;...;27.0
4277;Moosleerau;2020-09-27;641.0;382.0;3.0;...;379.0;227.0;152.0;388.0;5.0;...;6.0
4279;Murgenthal;2020-09-27;1985.0;1004.0;10.0;...;994.0;558.0;436.0;956.0;28.0;...;78.0
4280;Oftringen;2020-09-27;7289.0;3409.0;27.0;1.0;3381.0;1574.0;1807.0;3297.0;35.0;...;188.0
4281;Reitnau;2020-09-27;1063.0;651.0;3.0;...;648.0;411.0;237.0;659.0;12.0;...;14.0
4282;Rothrist;2020-09-27;5676.0;2778.0;18.0;1.0;2759.0;1489.0;1270.0;2745.0;53.0;...;98.0
4283;Safenwil;2020-09-27;2532.0;1259.0;15.0;...;1244.0;692.0;552.0;1232.0;11.0;...;42.0
4284;Staffelbach;2020-09-27;903.0;487.0;4.0;...;483.0;298.0;185.0;484.0;2.0;...;10.0
4285;Strengelbach;2020-09-27;2949.0;1579.0;7.0;...;1572.0;721.0;851.0;1551.0;36.0;...;67.0
4286;Uerkheim;2020-09-27;1011.0;585.0;7.0;...;578.0;357.0;221.0;584.0;10.0;...;12.0
4287;Vordemwald;2020-09-27;1485.0;867.0;3.0;...;864.0;459.0;405.0;851.0;16.0;...;43.0
4288;Wiliberg;2020-09-27;138.0;102.0;2.0;1.0;99.0;65.0;34.0;96.0;1.0;...;7.0
4289;Zofingen;2020-09-27;8123.0;5025.0;47.0;1.0;4977.0;1645.0;3332.0;4963.0;65.0;...;155.0
4301;Baldingen;2020-09-27;196.0;129.0;...;...;129.0;71.0;58.0;124.0;2.0;...;7.0
4302;Böbikon;2020-09-27;129.0;96.0;2.0;...;94.0;49.0;45.0;74.0;1.0;...;26.0
4303;Böttstein;2020-09-27;1988.0;1109.0;5.0;...;1104.0;589.0;515.0;1095.0;13.0;...;28.0
4304;Döttingen;2020-09-27;2018.0;1128.0;13.0;...;1115.0;527.0;588.0;1117.0;11.0;...;32.0
4305;Endingen;2020-09-27;1666.0;1058.0;8.0;...;1050.0;446.0;604.0;1034.0;7.0;...;34.0
4306;Fisibach;2020-09-27;277.0;163.0;3.0;...;160.0;99.0;61.0;154.0;1.0;...;11.0
4307;Full-Reuenthal;2020-09-27;581.0;370.0;2.0;...;368.0;200.0;168.0;345.0;4.0;...;29.0
4308;Kaiserstuhl;2020-09-27;231.0;149.0;...;...;149.0;53.0;96.0;135.0;4.0;...;19.0
4309;Klingnau;2020-09-27;2070.0;1230.0;3.0;1.0;1226.0;549.0;677.0;1190.0;21.0;...;64.0
4310;Koblenz;2020-09-27;799.0;429.0;2.0;...;427.0;221.0;206.0;427.0;8.0;...;15.0
4311;Leibstadt;2020-09-27;736.0;454.0;1.0;...;453.0;285.0;168.0;436.0;2.0;...;21.0
4312;Lengnau (AG);2020-09-27;1872.0;1120.0;6.0;...;1114.0;536.0;578.0;1087.0;10.0;...;51.0
4313;Leuggern;2020-09-27;1453.0;899.0;5.0;...;894.0;501.0;393.0;883.0;3.0;...;28.0
4314;Mellikon;2020-09-27;156.0;112.0;...;...;112.0;46.0;66.0;86.0;2.0;...;28.0
4315;Rekingen (AG);2020-09-27;524.0;314.0;2.0;...;312.0;168.0;144.0;305.0;1.0;...;14.0
4316;Rietheim;2020-09-27;413.0;235.0;3.0;...;232.0;106.0;126.0;232.0;5.0;...;12.0
4317;Rümikon;2020-09-27;186.0;116.0;1.0;...;115.0;61.0;54.0;118.0;5.0;...;4.0
4318;Schneisingen;2020-09-27;1098.0;743.0;5.0;...;738.0;353.0;385.0;704.0;8.0;...;50.0
4319;Siglistorf;2020-09-27;414.0;276.0;3.0;...;273.0;154.0;119.0;274.0;3.0;...;7.0
4320;Tegerfelden;2020-09-27;803.0;484.0;6.0;1.0;477.0;229.0;248.0;461.0;9.0;...;33.0
4322;Wislikofen;2020-09-27;245.0;176.0;2.0;...;174.0;62.0;112.0;178.0;3.0;...;6.0
4323;Bad Zurzach;2020-09-27;2284.0;1264.0;7.0;...;1257.0;556.0;701.0;1194.0;33.0;...;105.0
4330;nicht zuteilbar;2020-09-27;10845.0;2801.0;8.0;1.0;2792.0;649.0;2143.0;2826.0;15.0;...;1.0
